,,ナビデータ中身
2019/11/10,12:27:11,CVGPSR003FB03007172007172037441214140272221+076007528347+00030122709115
2019/11/10,12:27:12,CVGPSR003FB03007172007172037441214140272215+076006328343+00030122710115
2019/11/10,12:27:15,CVGPSR003FB03007172007172037441214140272212+076000027670+00030122711115
2019/11/10,12:27:17,CVGPSR003FB03007172007172037441214140272212+076000027498+00030122712115
2019/11/10,12:27:17,CVGPSR003FB03007172007172037441214140272212+076000027622+00030122714115
2019/11/10,12:27:17,CVGPSR003FB03007172007172037441214140272212+076000027611+00030122713115
2019/11/10,12:27:18,CVGPSR003FB03007172007172037441214140272212+076000027620+00030122715115
2019/11/10,12:27:18,CVGPSR003FB03007172007172037441215140272212+075000027613+00030122716115
2019/11/10,12:27:22,CVGPSR003FB03007172007172037441214140272209+076000027609+00030122717115
2019/11/10,12:27:22,CVGPSR003FB03007172007172037441215140272212+075000027620+00030122718115
2019/11/10,12:27:22,CVGPSR003FB03007172007172037441215140272209+075000027627+00030122719115
2019/11/10,12:27:22,CVGPSR003FB03007172007172037441215140272209+076000027626+00030122721115
2019/11/10,12:27:22,CVGPSR003FB03007172007172037441215140272209+075000027624+00030122720115
2019/11/10,12:27:24,CVGPSR003FB03007172007172037441215140272209+075000027624+00030122722115
2019/11/10,12:27:27,CVGPSR003FB03007172007172037441215140272209+075000027625+00030122723115
2019/11/10,12:27:27,CVGPSR003FB03007172007172037441215140272209+075000027630+00030122724115
2019/11/10,12:27:27,CVGPSR003FB03007172007172037441215140272206+075000027627+00030122725115
2019/11/10,12:27:28,CVGPSR003FB03007172007172037441214140272206+076000027627+00030122726115
2019/11/10,12:27:28,CVGPSR003FB03007172007172037441214140272203+076000027626+00030122727115
2019/11/10,12:27:29,CVGPSR003FB03007172007172037441214140272206+076000027622+00030122728115
2019/11/10,12:27:30,CVGPSR003FB03007172007172037441214140272206+076000027626+00030122729115
2019/11/10,12:27:32,CVGPSR003FB03007172007172037441212140272203+077000027632+00030122730115
2019/11/10,12:27:32,CVGPSR003FB03007172007172037441212140272203+077000027629+00030122731115
2019/11/10,12:27:33,CVGPSR003FB03007172007172037441212140272206+076000027625+00030122732115
2019/11/10,12:27:34,CVGPSR003FB03007172007172037441214140272206+076000027633+00030122733115
2019/11/10,12:27:35,CVGPSR003FB03007172007172037441215140272209+075000027634+00030122734115
2019/11/10,12:27:37,CVGPSR003FB03007172007172037441215140272209+074000027636+00030122735115
2019/11/10,12:27:37,CVGPSR003FB03007172007172037441217140272212+074000027636+00030122736115
2019/11/10,12:27:41,CVGPSR003FB03007172007172037441215140272212+074000027634+00030122739115
2019/11/10,12:27:41,CVGPSR003FB03007172007172037441217140272212+074000027637+00030122737115
2019/11/10,12:27:41,CVGPSR003FB03007172007172037441217140272215+073000027636+00030122738115
2019/11/10,12:27:42,CVGPSR003FB03007172007172037441215140272212+074000027633+00030122740115
2019/11/10,12:27:43,CVGPSR003FB03007172007172037441215140272215+073000027634+00030122741115
2019/11/10,12:27:43,CVGPSR003FB03007172007172037441215140272212+074000027634+00030122742115
2019/11/10,12:27:44,CVGPSR003FB03007172007172037441214140272212+075000027634+00030122743115
2019/11/10,12:27:45,CVGPSR003FB03007172007172037441212140272212+075000027636+00030122744115
2019/11/10,12:27:46,CVGPSR003FB03007172007172037441210140272212+076000027631+00030122745115
2019/11/10,12:27:47,CVGPSR003FB03007172007172037441209140272209+076000027637+00030122746115
2019/11/10,12:27:48,CVGPSR003FB03007172007172037441209140272212+076000027427+00030122747115
2019/11/10,12:27:49,CVGPSR003FB03007173007173037441209140272206+077006327196+00030122748115
2019/11/10,12:27:50,CVGPSR003FB03007177007177037441209140272190+077008027295+00030122749115
2019/11/10,12:27:53,CVGPSR003FB03007185007185037441209140272178+078010226918+00030122750116
2019/11/10,12:27:56,CVGPSR003FB03007188007188037441206140272153+079011426287+00030122752116
2019/11/10,12:27:56,CVGPSR003FB03007185007185037441207140272165+078009926620+00030122751116
2019/11/10,12:27:57,CVGPSR003FB03007192007192037441206140272143+079011026818+00030122753116
2019/11/10,12:27:57,CVGPSR003FB03007192007192037441204140272125+078010527044+00030122754116
2019/11/10,12:27:57,CVGPSR003FB03007192007192037441206140272118+078009927429+00030122755116
2019/11/10,12:27:57,CVGPSR003FB03007197007197037441207140272100+078010027360+00030122756116
2019/11/10,12:27:58,CVGPSR003FB03007203007203037441209140272090+077011827569+00030122757116
2019/11/10,12:27:59,CVGPSR003FB03007208007208037441210140272071+077014427336+00030122758116
2019/11/10,12:28:00,CVGPSR003FB03007215007215037441210140272062+077015927259+00030122759116
2019/11/10,12:28:01,CVGPSR003FB03007215007215037441212140272037+077016027427+00030122800116
2019/11/10,12:28:02,CVGPSR003FB03007219007219037441214140272028+077014527792+00030122801115
2019/11/10,12:28:05,CVGPSR003FB03007224007224037441215140272003+077014827821+00030122802115
2019/11/10,12:28:05,CVGPSR003FB03007224007224037441217140271993+076017127497+00030122803115
2019/11/10,12:28:06,CVGPSR003FB03007235007235037441220140271971+076019327595+00030122804115
2019/11/10,12:28:14,CVGPSR003FB03007240007240037441221140271946+076020127635+00030122805115
2019/11/10,12:28:14,CVGPSR003FB03007245007245037441225140271918+075019627441+00030122806115
2019/11/10,12:28:14,CVGPSR003FB03007249007249037441225140271893+075017827329+00030122808115
2019/11/10,12:28:14,CVGPSR003FB03007249007249037441225140271900+075017827297+00030122807115
2019/11/10,12:28:14,CVGPSR003FB03007258007258037441228140271859+075011727108+00030122810115
2019/11/10,12:28:14,CVGPSR003FB03007254007254037441226140271871+075015827574+00030122809115
2019/11/10,12:28:14,CVGPSR003FB03007268007268037441229140271828+074012527336+00030122812115
2019/11/10,12:28:14,CVGPSR003FB03007262007262037441228140271843+074009827170+00030122811115
2019/11/10,12:28:14,CVGPSR003FB03007271007271037441229140271812+074014327461+00030122813115
2019/11/10,12:28:15,CVGPSR003FB03007274007274037441231140271793+074015127418+00030122814115
2019/11/10,12:28:17,CVGPSR003FB03007279007279037441231140271781+074015727426+00030122815115
2019/11/10,12:28:18,CVGPSR003FB03007284007284037441232140271756+074015827623+00030122816115
2019/11/10,12:28:20,CVGPSR003FB03007289007289037441234140271743+074016227520+00030122817115
2019/11/10,12:28:20,CVGPSR003FB03007294007294037441235140271728+074015527377+00030122818115
2019/11/10,12:28:20,CVGPSR003FB03007299007299037441237140271706+074015127711+00030122819115
2019/11/10,12:28:21,CVGPSR003FB03007304007304037441239140271681+074015627707+00030122820115
2019/11/10,12:28:22,CVGPSR003FB03007308007308037441239140271671+075014527315+00030122821115
2019/11/10,12:28:23,CVGPSR003FB03007308007308037441239140271656+075013827227+00030122822115
2019/11/10,12:28:25,CVGPSR003FB03007313007313037441240140271634+075013827424+00030122823115
2019/11/10,12:28:25,CVGPSR003FB03007318007318037441242140271621+075014027592+00030122824115
2019/11/10,12:28:26,CVGPSR003FB03007321007321037441243140271609+075014127664+00030122825115
2019/11/10,12:28:27,CVGPSR003FB03007323007323037441245140271590+075014227505+00030122826115
2019/11/10,12:28:28,CVGPSR003FB03007328007328037441245140271568+075014327263+00030122827115
2019/11/10,12:28:29,CVGPSR003FB03007333007333037441245140271556+075014427629+00030122828115
2019/11/10,12:28:30,CVGPSR003FB03007339007339037441248140271540+075014927760+00030122829115
2019/11/10,12:28:34,CVGPSR003FB03007344007344037441250140271518+075015927596+00030122830115
2019/11/10,12:28:34,CVGPSR003FB03007349007349037441250140271503+076016227342+00030122831115
2019/11/10,12:28:34,CVGPSR003FB03007354007354037441250140271475+076015627537+00030122832115
2019/11/10,12:28:34,CVGPSR003FB03007356007356037441251140271465+076015027812+00030122833115
2019/11/10,12:28:38,CVGPSR003FB03007359007359037441253140271450+076014727531+00030122834115
2019/11/10,12:28:38,CVGPSR003FB03007369007369037441254140271415+077015427572+00030122836115
2019/11/10,12:28:38,CVGPSR003FB03007369007369037441254140271428+076015127512+00030122835115
2019/11/10,12:28:40,CVGPSR003FB03007374007374037441256140271387+077015627576+00030122837115
2019/11/10,12:28:40,CVGPSR003FB03007379007379037441256140271378+077015627767+00030122838115
2019/11/10,12:28:40,CVGPSR003FB03007384007384037441259140271353+077015728006+00030122839115
2019/11/10,12:28:43,CVGPSR003FB03007398007398037441260140271343+077015727435+00030122840115
2019/11/10,12:28:44,CVGPSR003FB03007398007398037441262140271318+077015627226+00030122841115
2019/11/10,12:28:44,CVGPSR003FB03007398007398037441264140271312+078015327718+00030122842115
2019/11/10,12:28:45,CVGPSR003FB03007399007399037441264140271296+079014627714+00030122843115
2019/11/10,12:28:45,CVGPSR003FB03007402007402037441264140271284+079013827400+00030122844115
2019/11/10,12:28:46,CVGPSR003FB03007403007403037441265140271275+078013027330+00030122845115
2019/11/10,12:28:48,CVGPSR003FB03007411007411037441267140271262+078012327828+00030122846115
2019/11/10,12:28:50,CVGPSR003FB03007411007411037441267140271250+078012227827+00030122847115
2019/11/10,12:28:50,CVGPSR003FB03007413007413037441270140271228+078013627521+00030122848115
2019/11/10,12:28:53,CVGPSR003FB03007419007419037441271140271206+078015327515+00030122849115
2019/11/10,12:28:54,CVGPSR003FB03007435007435037441273140271153+078019827251+00030122851115
2019/11/10,12:28:54,CVGPSR003FB03007435007435037441273140271181+078017327356+00030122850115
2019/11/10,12:28:54,CVGPSR003FB03007435007435037441275140271143+078020827491+00030122852115
2019/11/10,12:28:54,CVGPSR003FB03007440007440037441276140271118+077020627450+00030122853115
2019/11/10,12:28:56,CVGPSR003FB03007450007450037441276140271093+077020127534+00030122854115
2019/11/10,12:28:56,CVGPSR003FB03007455007455037441271140271065+076019627499+00030122855115
2019/11/10,12:28:57,CVGPSR003FB03007460007460037441268140271043+076019127385+00030122856115
2019/11/10,12:28:59,CVGPSR003FB03007465007465037441260140271021+077018827331+00030122857115
2019/11/10,12:29:01,CVGPSR003FB03007470007470037441260140271000+078018327585+00030122858115
2019/11/10,12:29:01,CVGPSR003FB03007475007475037441259140270984+078018027681+00030122859115
2019/11/10,12:29:01,CVGPSR003FB03007479007479037441254140270968+079017527504+00030122900115
2019/11/10,12:29:02,CVGPSR003FB03007484007484037441259140270950+080016027517+00030122901115
2019/11/10,12:29:03,CVGPSR003FB03007489007489037441260140270928+079015627639+00030122902115
2019/11/10,12:29:07,CVGPSR003FB03007505007505037441265140270912+080015427416+00030122903115
2019/11/10,12:29:07,CVGPSR003FB03007505007505037441270140270893+080015427373+00030122904115
2019/11/10,12:29:07,CVGPSR003FB03007505007505037441275140270875+080016127634+00030122905115
2019/11/10,12:29:07,CVGPSR003FB03007505007505037441278140270853+080016427563+00030122906115
2019/11/10,12:29:08,CVGPSR003FB03007509007509037441281140270837+080015727413+00030122907115
2019/11/10,12:29:09,CVGPSR003FB03007514007514037441284140270815+080015027875+00030122908115
2019/11/10,12:29:10,CVGPSR003FB03007519007519037441285140270806+080015328031+00030122909115
2019/11/10,12:29:12,CVGPSR003FB03007524007524037441289140270787+080015327779+00030122910115
2019/11/10,12:29:14,CVGPSR003FB03007527007527037441289140270771+080014427488+00030122911115
2019/11/10,12:29:14,CVGPSR003FB03007528007528037441289140270756+081014327409+00030122912115
2019/11/10,12:29:14,CVGPSR003FB03007534007534037441290140270740+081015227458+00030122913115
2019/11/10,12:29:15,CVGPSR003FB03007539007539037441293140270715+081016027651+00030122914115
2019/11/10,12:29:16,CVGPSR003FB03007544007544037441295140270706+081016427670+00030122915115
2019/11/10,12:29:18,CVGPSR003FB03007549007549037441296140270687+081016527430+00030122916115
2019/11/10,12:29:18,CVGPSR003FB03007554007554037441298140270665+081016227368+00030122917115
2019/11/10,12:29:19,CVGPSR003FB03007556007556037441300140270656+081015127428+00030122918115
2019/11/10,12:29:20,CVGPSR003FB03007559007559037441300140270640+081014727569+00030122919115
2019/11/10,12:29:22,CVGPSR003FB03007564007564037441301140270621+081014727643+00030122920115
2019/11/10,12:29:25,CVGPSR003FB03007569007569037441301140270606+081014527438+00030122921115
2019/11/10,12:29:27,CVGPSR003FB03007573007573037441303140270587+082014427202+00030122922115
2019/11/10,12:29:27,CVGPSR003FB03007584007584037441307140270531+081016627870+00030122925115
2019/11/10,12:29:27,CVGPSR003FB03007584007584037441306140270553+082015127666+00030122924115
2019/11/10,12:29:27,CVGPSR003FB03007584007584037441304140270562+082014527509+00030122923115
2019/11/10,12:29:29,CVGPSR003FB03007590007590037441310140270506+081019327591+00030122926115
2019/11/10,12:29:29,CVGPSR003FB03007600007600037441312140270475+081021027204+00030122927115
2019/11/10,12:29:30,CVGPSR003FB03007605007605037441312140270459+081019127675+00030122928115
2019/11/10,12:29:31,CVGPSR003FB03007609007609037441314140270431+081017127289+00030122929115
2019/11/10,12:29:31,CVGPSR003FB03007611007611037441314140270425+081016327457+00030122930115
2019/11/10,12:29:32,CVGPSR003FB03007614007614037441314140270406+082015527300+00030122931115
2019/11/10,12:29:33,CVGPSR003FB03007619007619037441315140270390+081015827627+00030122932115
2019/11/10,12:29:35,CVGPSR003FB03007624007624037441317140270371+081016627674+00030122933115
2019/11/10,12:29:35,CVGPSR003FB03007629007629037441318140270346+082016627980+00030122934115
2019/11/10,12:29:36,CVGPSR003FB03007634007634037441320140270334+082017127658+00030122935115
2019/11/10,12:29:38,CVGPSR003FB03007639007639037441321140270312+082017427331+00030122936115
2019/11/10,12:29:40,CVGPSR003FB03007649007649037441325140270275+081016527540+00030122938115
2019/11/10,12:29:40,CVGPSR003FB03007644007644037441323140270284+081016927351+00030122937115
2019/11/10,12:29:40,CVGPSR003FB03007654007654037441326140270259+081016827476+00030122939115
2019/11/10,12:29:41,CVGPSR003FB03007659007659037441328140270231+081016927497+00030122940115
2019/11/10,12:29:43,CVGPSR003FB03007664007664037441328140270221+081016327682+00030122941115
2019/11/10,12:29:43,CVGPSR003FB03007665007665037441331140270203+080016027719+00030122942115
2019/11/10,12:29:44,CVGPSR003FB03007669007669037441334140270184+079015927562+00030122943115
2019/11/10,12:29:45,CVGPSR003FB03007674007674037441337140270168+079016527608+00030122944115
2019/11/10,12:29:46,CVGPSR003FB03007684007684037441339140270134+079016827669+00030122945115
2019/11/10,12:29:47,CVGPSR003FB03007689007689037441339140270131+079016827865+00030122946115
2019/11/10,12:29:48,CVGPSR003FB03007689007689037441340140270112+079016627677+00030122947115
2019/11/10,12:29:49,CVGPSR003FB03007694007694037441342140270084+079016427628+00030122948115
2019/11/10,12:29:50,CVGPSR003FB03007699007699037441340140270081+080016127710+00030122949115
2019/11/10,12:29:52,CVGPSR003FB03007704007704037441342140270059+080015627655+00030122950115
2019/11/10,12:29:52,CVGPSR003FB03007705007705037441343140270046+080015827392+00030122951115
2019/11/10,12:29:54,CVGPSR003FB03007709007709037441343140270025+080016527598+00030122952115
2019/11/10,12:29:55,CVGPSR003FB03007714007714037441343140270009+080016227708+00030122953115
2019/11/10,12:29:57,CVGPSR003FB03007719007719037441345140265996+080015327815+00030122954115
2019/11/10,12:29:57,CVGPSR003FB03007724007724037441346140265978+080015427600+00030122955115
2019/11/10,12:29:57,CVGPSR003FB03007726007726037441348140265962+080015727271+00030122956115
2019/11/10,12:29:58,CVGPSR003FB03007729007729037441348140265943+080015327578+00030122957115
2019/11/10,12:29:59,CVGPSR003FB03007734007734037441351140265928+079015027571+00030122958115
2019/11/10,12:30:00,CVGPSR003FB03007739007739037441351140265912+079014927611+00030122959115
2019/11/10,12:30:01,CVGPSR003FB03007743007743037441353140265896+079014427662+00030123000115
2019/11/10,12:30:02,CVGPSR003FB03007748007748037441354140265878+079014027734+00030123001115
2019/11/10,12:30:03,CVGPSR003FB03007748007748037441354140265871+079013627742+00030123002115
2019/11/10,12:30:04,CVGPSR003FB03007753007753037441357140265850+078013427317+00030123003115
2019/11/10,12:30:05,CVGPSR003FB03007758007758037441356140265831+079013126874+00030123004115
2019/11/10,12:30:06,CVGPSR003FB03007763007763037441357140265815+079012627524+00030123005115
2019/11/10,12:30:07,CVGPSR003FB03007768007768037441357140265800+079013527892+00030123006115
2019/11/10,12:30:08,CVGPSR003FB03007768007768037441360140265784+078014327714+00030123007115
2019/11/10,12:30:10,CVGPSR003FB03007774007774037441364140265768+077014927431+00030123008115
2019/11/10,12:30:10,CVGPSR003FB03007779007779037441364140265750+078015627250+00030123009115
2019/11/10,12:30:15,CVGPSR003FB03007784007784037441365140265725+078015327352+00030123010115
2019/11/10,12:30:15,CVGPSR003FB03007784007784037441365140265718+077014527737+00030123011115
2019/11/10,12:30:15,CVGPSR003FB03007788007788037441364140265703+078013827883+00030123012115
2019/11/10,12:30:15,CVGPSR003FB03007793007793037441362140265684+078014327619+00030123013115
2019/11/10,12:30:15,CVGPSR003FB03007799007799037441359140265671+078016127761+00030123014115
2019/11/10,12:30:16,CVGPSR003FB03007802007802037441362140265653+078016827481+00030123015115
2019/11/10,12:30:17,CVGPSR003FB03007804007804037441360140265640+079016127391+00030123016115
2019/11/10,12:30:21,CVGPSR003FB03007809007809037441362140265615+079015027541+00030123017115
2019/11/10,12:30:21,CVGPSR003FB03007814007814037441360140265593+081015027437+00030123019115
2019/11/10,12:30:21,CVGPSR003FB03007823007823037441362140265568+081014327603+00030123020115
2019/11/10,12:30:21,CVGPSR003FB03007813007813037441362140265609+079014326992+00030123018115
2019/11/10,12:30:24,CVGPSR003FB03007835007835037441360140265571+082013727723+00030123021115
2019/11/10,12:30:24,CVGPSR003FB03007835007835037441362140265553+082013727617+00030123022115
2019/11/10,12:30:24,CVGPSR003FB03007835007835037441362140265531+082014127731+00030123023115
2019/11/10,12:30:25,CVGPSR003FB03007835007835037441362140265515+083014427636+00030123024115
2019/11/10,12:30:26,CVGPSR003FB03007839007839037441364140265503+083015827882+00030123025115
2019/11/10,12:30:27,CVGPSR003FB03007844007844037441367140265478+082017327987+00030123026115
2019/11/10,12:30:28,CVGPSR003FB03007849007849037441368140265462+082016427600+00030123027115
2019/11/10,12:30:30,CVGPSR003FB03007854007854037441368140265446+083015327572+00030123028115
2019/11/10,12:30:30,CVGPSR003FB03007854007854037441370140265431+083014727709+00030123029115
2019/11/10,12:30:32,CVGPSR003FB03007859007859037441370140265415+084015527613+00030123030115
2019/11/10,12:30:33,CVGPSR003FB03007864007864037441371140265400+084015627559+00030123031115
2019/11/10,12:30:33,CVGPSR003FB03007864007864037441371140265387+085015127460+00030123032115
2019/11/10,12:30:34,CVGPSR003FB03007869007869037441371140265375+086014927684+00030123033115
2019/11/10,12:30:42,CVGPSR003FB03007879007879037441373140265340+087016927790+00030123035115
2019/11/10,12:30:42,CVGPSR003FB03007874007874037441373140265362+086015727923+00030123034115
2019/11/10,12:30:42,CVGPSR003FB03007879007879037441375140265328+088016727611+00030123036115
2019/11/10,12:30:42,CVGPSR003FB03007894007894037441378140265278+087015227498+00030123038115
2019/11/10,12:30:42,CVGPSR003FB03007894007894037441375140265309+087016027415+00030123037115
2019/11/10,12:30:42,CVGPSR003FB03007894007894037441379140265268+087014427688+00030123039115
2019/11/10,12:30:42,CVGPSR003FB03007898007898037441379140265246+087014227669+00030123040115
2019/11/10,12:30:42,CVGPSR003FB03007909007909037441382140265218+086015727676+00030123041115
2019/11/10,12:30:44,CVGPSR003FB03007916007916037441384140265203+085015827577+00030123042115
2019/11/10,12:30:44,CVGPSR003FB03007919007919037441385140265178+085016127388+00030123043115
2019/11/10,12:30:48,CVGPSR003FB03007937007937037441385140265162+085016427632+00030123044115
2019/11/10,12:30:51,CVGPSR003FB03007937007937037441389140265121+084014927654+00030123046115
2019/11/10,12:30:51,CVGPSR003FB03007937007937037441387140265140+085015527709+00030123045115
2019/11/10,12:30:56,CVGPSR003FB03007937007937037441390140265100+084015627927+00030123047115
2019/11/10,12:30:56,CVGPSR003FB03007944007944037441392140265062+084017327309+00030123049115
2019/11/10,12:30:56,CVGPSR003FB03007944007944037441392140265081+085017027786+00030123048115
2019/11/10,12:30:57,CVGPSR003FB03007954007954037441395140265021+084016327656+00030123051115
2019/11/10,12:30:57,CVGPSR003FB03007959007959037441396140265000+083014827714+00030123052115
2019/11/10,12:30:57,CVGPSR003FB03007954007954037441395140265028+084017427348+00030123050115
2019/11/10,12:30:57,CVGPSR003FB03007969007969037441400140264962+083016427617+00030123054115
2019/11/10,12:30:57,CVGPSR003FB03007974007974037441403140264946+082017427960+00030123055115
2019/11/10,12:30:57,CVGPSR003FB03007964007964037441398140264984+084014727503+00030123053115
2019/11/10,12:31:01,CVGPSR003FB03007984007984037441407140264896+082016227599+00030123057115
2019/11/10,12:31:01,CVGPSR003FB03007984007984037441404140264928+082017027764+00030123056115
2019/11/10,12:31:01,CVGPSR003FB03007994007994037441410140264856+081016227763+00030123059115
2019/11/10,12:31:01,CVGPSR003FB03007994007994037441407140264884+081015527566+00030123058115
2019/11/10,12:31:01,CVGPSR003FB03007999007999037441410140264846+081017327709+00030123100115
2019/11/10,12:31:04,CVGPSR003FB03008014008014037441415140264790+081017227826+00030123102115
2019/11/10,12:31:04,CVGPSR003FB03008014008014037441412140264828+081016627735+00030123101115
2019/11/10,12:31:04,CVGPSR003FB03008016008016037441415140264787+081017027517+00030123103115
2019/11/10,12:31:06,CVGPSR003FB03008019008019037441417140264765+081016127433+00030123104115
2019/11/10,12:31:07,CVGPSR003FB03008024008024037441418140264743+081015427645+00030123105115
2019/11/10,12:31:08,CVGPSR003FB03008025008025037441418140264734+081014627904+00030123106115
2019/11/10,12:31:09,CVGPSR003FB03008029008029037441421140264712+080015027829+00030123107115
2019/11/10,12:31:10,CVGPSR003FB03008039008039037441423140264687+080016427419+00030123108115
2019/11/10,12:31:11,CVGPSR003FB03008042008042037441425140264675+080016827494+00030123109115
2019/11/10,12:31:15,CVGPSR003FB03008044008044037441425140264656+080016327807+00030123110115
2019/11/10,12:31:15,CVGPSR003FB03008049008049037441426140264634+080015427728+00030123111115
2019/11/10,12:31:15,CVGPSR003FB03008053008053037441428140264621+080014427714+00030123112115
2019/11/10,12:31:15,CVGPSR003FB03008058008058037441429140264603+080014427794+00030123113115
2019/11/10,12:31:16,CVGPSR003FB03008064008064037441431140264578+080016327711+00030123114115
2019/11/10,12:31:16,CVGPSR003FB03008069008069037441431140264565+080016927671+00030123115115
2019/11/10,12:31:19,CVGPSR003FB03008074008074037441432140264546+081016127487+00030123116115
2019/11/10,12:31:26,CVGPSR003FB03008079008079037441432140264528+081015327679+00030123117115
2019/11/10,12:31:26,CVGPSR003FB03008079008079037441434140264512+080014427595+00030123118115
2019/11/10,12:31:26,CVGPSR003FB03008084008084037441434140264496+080014727487+00030123119115
2019/11/10,12:31:26,CVGPSR003FB03008089008089037441435140264478+080014627967+00030123120115
2019/11/10,12:31:26,CVGPSR003FB03008093008093037441437140264462+080014027838+00030123121115
2019/11/10,12:31:26,CVGPSR003FB03008098008098037441439140264437+080014427638+00030123123115
2019/11/10,12:31:27,CVGPSR003FB03008114008114037441445140264375+080015727584+00030123126115
2019/11/10,12:31:31,CVGPSR003FB03008119008119037441445140264365+080014627560+00030123127115
2019/11/10,12:31:33,CVGPSR003FB03008128008128037441446140264315+082013427728+00030123130115
2019/11/10,12:31:33,CVGPSR003FB03008128008128037441445140264334+081013027777+00030123129115
2019/11/10,12:31:33,CVGPSR003FB03008123008123037441445140264350+080013527806+00030123128115
2019/11/10,12:31:33,CVGPSR003FB03008133008133037441446140264300+081014227465+00030123131115
2019/11/10,12:31:33,CVGPSR003FB03008134008134037441448140264293+081015227461+00030123132115
2019/11/10,12:31:34,CVGPSR003FB03008144008144037441450140264265+081015127894+00030123133115
2019/11/10,12:31:36,CVGPSR003FB03008150008150037441448140264259+082014527921+00030123134115
2019/11/10,12:31:36,CVGPSR003FB03008150008150037441448140264243+083014227864+00030123135115
2019/11/10,12:31:37,CVGPSR003FB03008154008154037441448140264225+083014727750+00030123136115
2019/11/10,12:31:39,CVGPSR003FB03008161008161037441450140264209+082015227708+00030123137115
2019/11/10,12:31:40,CVGPSR003FB03008161008161037441453140264190+082015927748+00030123138115
2019/11/10,12:31:40,CVGPSR003FB03008164008164037441454140264171+082016027653+00030123139115
2019/11/10,12:31:41,CVGPSR003FB03008174008174037441456140264143+083016227670+00030123140115
2019/11/10,12:31:42,CVGPSR003FB03008179008179037441456140264134+082015127470+00030123141115
2019/11/10,12:31:43,CVGPSR003FB03008179008179037441457140264115+082015227516+00030123142115
2019/11/10,12:31:46,CVGPSR003FB03008184008184037441459140264090+082015127579+00030123143115
2019/11/10,12:31:48,CVGPSR003FB03008188008188037441459140264081+082013727772+00030123144115
2019/11/10,12:31:48,CVGPSR003FB03008193008193037441460140264065+082013227647+00030123145115
2019/11/10,12:31:48,CVGPSR003FB03008193008193037441460140264050+082013327653+00030123146115
2019/11/10,12:31:48,CVGPSR003FB03008198008198037441462140264034+082013427569+00030123147115
2019/11/10,12:31:49,CVGPSR003FB03008203008203037441464140264009+082013927530+00030123148115
2019/11/10,12:31:51,CVGPSR003FB03008209008209037441464140264000+082015627771+00030123149115
2019/11/10,12:31:51,CVGPSR003FB03008214008214037441465140263975+082017427953+00030123150115
2019/11/10,12:31:52,CVGPSR003FB03008218008218037441467140263962+082016528044+00030123151115
2019/11/10,12:31:53,CVGPSR003FB03008219008219037441468140263943+082015227880+00030123152115
2019/11/10,12:31:55,CVGPSR003FB03008223008223037441470140263928+082013827338+00030123153115
2019/11/10,12:31:55,CVGPSR003FB03008228008228037441470140263912+082012727568+00030123154115
2019/11/10,12:31:58,CVGPSR003FB03008233008233037441471140263896+082013027739+00030123155115
2019/11/10,12:31:58,CVGPSR003FB03008233008233037441475140263884+081013927456+00030123156115
2019/11/10,12:31:58,CVGPSR003FB03008243008243037441475140263850+082014327230+00030123157115
2019/11/10,12:31:59,CVGPSR003FB03008247008247037441475140263846+082014827474+00030123158115
2019/11/10,12:32:02,CVGPSR003FB03008248008248037441475140263831+082014427603+00030123159115
2019/11/10,12:32:03,CVGPSR003FB03008253008253037441476140263809+082014027412+00030123200115
2019/11/10,12:32:03,CVGPSR003FB03008258008258037441476140263790+082013927281+00030123201115
2019/11/10,12:32:03,CVGPSR003FB03008259008259037441476140263781+081014327505+00030123202115
2019/11/10,12:32:06,CVGPSR003FB03008264008264037441478140263765+081014927537+00030123203115
2019/11/10,12:32:06,CVGPSR003FB03008274008274037441479140263731+081015527428+00030123205115
2019/11/10,12:32:06,CVGPSR003FB03008274008274037441479140263740+081015327375+00030123204115
2019/11/10,12:32:08,CVGPSR003FB03008279008279037441481140263700+080015127618+00030123206115
2019/11/10,12:32:08,CVGPSR003FB03008279008279037441481140263696+080015327447+00030123207115
2019/11/10,12:32:13,CVGPSR003FB03008289008289037441481140263668+081015527455+00030123208115
2019/11/10,12:32:13,CVGPSR003FB03008289008289037441479140263659+081015527122+00030123209115
2019/11/10,12:32:13,CVGPSR003FB03008294008294037441479140263640+082015327185+00030123210115
2019/11/10,12:32:13,CVGPSR003FB03008304008304037441478140263609+083015127370+00030123212115
2019/11/10,12:32:13,CVGPSR003FB03008304008304037441479140263615+082014927370+00030123211115
2019/11/10,12:32:14,CVGPSR003FB03008309008309037441476140263584+084014827099+00030123213115
2019/11/10,12:32:15,CVGPSR003FB03008311008311037441476140263575+084015126863+00030123214115
2019/11/10,12:32:16,CVGPSR003FB03008314008314037441475140263559+084014927157+00030123215115
2019/11/10,12:32:17,CVGPSR003FB03008324008324037441476140263531+083014727456+00030123216115
2019/11/10,12:32:18,CVGPSR003FB03008328008328037441475140263531+083014427391+00030123217115
2019/11/10,12:32:22,CVGPSR003FB03008341008341037441471140263515+083013827046+00030123218115
2019/11/10,12:32:22,CVGPSR003FB03008341008341037441467140263459+081014327102+00030123221115
2019/11/10,12:32:22,CVGPSR003FB03008341008341037441465140263481+082013326993+00030123220115
2019/11/10,12:32:22,CVGPSR003FB03008341008341037441467140263500+083013726915+00030123219115
