,,ナビデータ中身
2019/11/10,12:18:58,CVNAVR103FB03004695004695037445479140281662+038018718278+00070121857107
2019/11/10,12:18:59,CVNAVR103FB03004700004700037445465140281662+038018018278+00070121858107
2019/11/10,12:19:00,CVNAVR103FB03004705004705037445448140281662+038018518278+00070121859107
2019/11/10,12:19:01,CVNAVR103FB03004709004709037445431140281659+038017318278+00070121900107
2019/11/10,12:19:04,CVNAVR103FB03004714004714037445415140281659+037016818278+00070121901107
2019/11/10,12:19:06,CVNAVR103FB03004719004719037445400140281659+037017318278+00070121902107
2019/11/10,12:19:06,CVNAVR103FB03004724004724037445385140281656+037017518278+00070121903107
2019/11/10,12:19:06,CVNAVR103FB03004729004729037445370140281656+036017918278+00070121904107
2019/11/10,12:19:07,CVNAVR103FB03004730004730037445357140281656+036017318278+00070121905107
2019/11/10,12:19:07,CVNAVR103FB03004733004733037445350140281656+035016118278+00070121906107
2019/11/10,12:19:08,CVNAVR103FB03004738004738037445337140281653+035015318278+00070121907107
2019/11/10,12:19:09,CVNAVR103FB03004743004743037445328140281653+035016118278+00070121908107
2019/11/10,12:19:10,CVNAVR103FB03004749004749037445303140281637+035016819997+00070121909107
2019/11/10,12:19:11,CVNAVR103FB03004760004760037445275140281618+035018920893+00070121910107
2019/11/10,12:19:14,CVNAVR103FB03004783004783037445275140281618+035022323814+00070121911107
2019/11/10,12:19:14,CVNAVR103FB03004783004783037445275140281593+035026225801+00070121912108
2019/11/10,12:19:14,CVNAVR103FB03004783004783037445276140281550+035030027166+00070121913107
2019/11/10,12:19:15,CVNAVR103FB03004792004792037445278140281506+034032127166+00070121914107
2019/11/10,12:19:16,CVNAVR103FB03004808004808037445278140281459+034034027166+00070121915107
2019/11/10,12:19:17,CVNAVR103FB03004820004820037445279140281418+034036627166+00070121916107
2019/11/10,12:19:18,CVNAVR103FB03004830004830037445281140281368+034037827166+00070121917107
2019/11/10,12:19:19,CVNAVR103FB03004840004840037445281140281321+034037827166+00070121918107
2019/11/10,12:19:20,CVNAVR103FB03004850004850037445282140281278+033037827166+00070121919107
2019/11/10,12:19:21,CVNAVR103FB03004866004866037445284140281225+033039427166+00070121920107
2019/11/10,12:19:23,CVNAVR103FB03004869004869037445284140281193+033034327166+00070121921108
2019/11/10,12:19:23,CVNAVR103FB03004874004874037445284140281171+033026527166+00070121922107
2019/11/10,12:19:24,CVNAVR103FB03004878004878037445285140281150+033024427166+00070121923107
2019/11/10,12:19:25,CVNAVR103FB03004884004884037445285140281118+032025727166+00070121924107
2019/11/10,12:19:26,CVNAVR103FB03004888004888037445287140281090+032025127166+00070121925107
2019/11/10,12:19:27,CVNAVR103FB03004899004899037445287140281062+032026827166+00070121926107
2019/11/10,12:19:28,CVNAVR103FB03004912004912037445289140281012+032032027166+00070121927107
2019/11/10,12:19:29,CVNAVR103FB03004925004925037445289140280965+031037427064+00070121928107
2019/11/10,12:19:30,CVNAVR103FB03004939004939037445289140280981+032041527166+00070121929107
2019/11/10,12:19:31,CVNAVR103FB03004944004944037445290140280909+032043327064+00070121930107
2019/11/10,12:19:32,CVNAVR103FB03004959004959037445290140280846+032044127064+00070121931107
2019/11/10,12:19:36,CVNAVR103FB03004975004975037445290140280787+031045527064+00070121932107
2019/11/10,12:19:36,CVNAVR103FB03004988004988037445290140280728+031042426890+00070121933107
2019/11/10,12:19:36,CVNAVR103FB03004996004996037445290140280656+032030026890+00070121935107
2019/11/10,12:19:36,CVNAVR103FB03004996004996037445290140280681+032035726890+00070121934107
2019/11/10,12:19:37,CVNAVR103FB03005004005004037445289140280631+031026826890+00070121936107
2019/11/10,12:19:39,CVNAVR103FB03005006005006037445289140280606+032021526890+00070121937107
2019/11/10,12:19:39,CVNAVR103FB03005015005015037445289140280587+032019726890+00070121938107
2019/11/10,12:19:40,CVNAVR103FB03005020005020037445289140280571+032019526890+00070121939107
2019/11/10,12:19:41,CVNAVR103FB03005025005025037445287140280556+033018026890+00070121940108
2019/11/10,12:19:42,CVNAVR103FB03005025005025037445287140280518+033018225132+00070121941107
2019/11/10,12:19:43,CVNAVR103FB03005030005030037445287140280509+033019323070+00070121942107
2019/11/10,12:19:44,CVNAVR103FB03005036005036037445287140280509+033020520075+00070121943107
2019/11/10,12:19:46,CVNAVR103FB03005041005041037445237140280509+033021018000+00070121944107
2019/11/10,12:19:46,CVNAVR103FB03005047005047037445210140280509+033022418000+00070121945107
2019/11/10,12:19:47,CVNAVR103FB03005057005057037445190140280509+033022218000+00070121946107
2019/11/10,12:19:48,CVNAVR103FB03005060005060037445165140280509+034019818000+00070121947108
2019/11/10,12:19:50,CVNAVR103FB03005064005064037445146140280509+034017718000+00070121948107
2019/11/10,12:19:50,CVNAVR103FB03005070005070037445128140280509+035018018000+00070121949107
2019/11/10,12:19:51,CVNAVR103FB03005081005081037445104140280509+035020518000+00070121950107
2019/11/10,12:19:52,CVNAVR103FB03005087005087037445081140280509+035022818000+00070121951107
2019/11/10,12:19:53,CVNAVR103FB03005097005097037445059140280509+036022118000+00070121952107
2019/11/10,12:19:54,CVNAVR103FB03005103005103037445037140280509+036024518000+00070121953107
2019/11/10,12:19:56,CVNAVR103FB03005114005114037445009140280509+037026818000+00070121954108
2019/11/10,12:19:56,CVNAVR103FB03005120005120037444987140280509+037027118000+00070121955107
2019/11/10,12:19:57,CVNAVR103FB03005123005123037444967140280509+038024718000+00070121956107
2019/11/10,12:19:58,CVNAVR103FB03005126005126037444953140280509+038020718000+00070121957107
2019/11/10,12:19:59,CVNAVR103FB03005130005130037444937140280509+038018318000+00070121958107
2019/11/10,12:20:00,CVNAVR103FB03005134005134037444921140280509+037017018000+00070121959107
2019/11/10,12:20:01,CVNAVR103FB03005138005138037444912140280509+037015018000+00070122000107
2019/11/10,12:20:04,CVNAVR103FB03005154005154037444903140280509+037014018000+00070122001107
2019/11/10,12:20:04,CVNAVR103FB03005154005154037444873140280509+037014518000+00070122003108
2019/11/10,12:20:04,CVNAVR103FB03005154005154037444890140280509+037013518000+00070122002107
2019/11/10,12:20:06,CVNAVR103FB03005154005154037444862140280509+037015318000+00070122004107
2019/11/10,12:20:06,CVNAVR103FB03005159005159037444843140280509+037016518000+00070122005107
2019/11/10,12:20:07,CVNAVR103FB03005164005164037444828140280509+036016918000+00070122006107
2019/11/10,12:20:10,CVNAVR103FB03005169005169037444814140280509+036017018000+00070122007108
2019/11/10,12:20:13,CVNAVR103FB03005180005180037444779140280512+038018217445+00070122009107
2019/11/10,12:20:13,CVNAVR103FB03005180005180037444796140280509+037017017445+00070122008107
2019/11/10,12:20:13,CVNAVR103FB03005185005185037444762140280512+039018017445+00070122010107
2019/11/10,12:20:13,CVNAVR103FB03005190005190037444745140280515+039018317445+00070122011107
2019/11/10,12:20:13,CVNAVR103FB03005195005195037444728140280518+039019117445+00070122012107
2019/11/10,12:20:15,CVNAVR103FB03005200005200037444710140280518+039018517445+00070122013107
2019/11/10,12:20:15,CVNAVR103FB03005205005205037444696140280521+039018117445+00070122014107
2019/11/10,12:20:16,CVNAVR103FB03005209005209037444682140280521+039017717445+00070122015107
2019/11/10,12:20:17,CVNAVR103FB03005214005214037444665140280525+039017617445+00070122016107
2019/11/10,12:20:18,CVNAVR103FB03005219005219037444650140280528+039017617445+00070122017107
2019/11/10,12:20:20,CVNAVR103FB03005224005224037444632140280528+038017817445+00070122018107
2019/11/10,12:20:20,CVNAVR103FB03005230005230037444615140280531+038018017884+00070122019107
2019/11/10,12:20:21,CVNAVR103FB03005235005235037444603140280531+038018017884+00070122020107
2019/11/10,12:20:26,CVNAVR103FB03005239005239037444587140280531+039017617884+00070122021107
2019/11/10,12:20:26,CVNAVR103FB03005244005244037444570140280531+038016917884+00070122022107
2019/11/10,12:20:26,CVNAVR103FB03005254005254037444556140280531+038016517884+00070122023107
2019/11/10,12:20:26,CVNAVR103FB03005254005254037444525140280531+039017517884+00070122025107
2019/11/10,12:20:26,CVNAVR103FB03005249005249037444542140280531+039016817884+00070122024107
2019/11/10,12:20:27,CVNAVR103FB03005264005264037444507140280531+038017418824+00070122026107
2019/11/10,12:20:28,CVNAVR103FB03005268005268037444496140280528+038017018824+00070122027107
2019/11/10,12:20:30,CVNAVR103FB03005269005269037444479140280525+038017018824+00070122028107
2019/11/10,12:20:30,CVNAVR103FB03005274005274037444464140280521+038016418824+00070122029107
2019/11/10,12:20:31,CVNAVR103FB03005279005279037444453140280521+038016818824+00070122030107
2019/11/10,12:20:32,CVNAVR103FB03005284005284037444434140280518+039017318824+00070122031107
2019/11/10,12:20:33,CVNAVR103FB03005289005289037444418140280515+038017218824+00070122032107
2019/11/10,12:20:34,CVNAVR103FB03005294005294037444401140280512+038016818824+00070122033107
2019/11/10,12:20:35,CVNAVR103FB03005299005299037444389140280509+037017518824+00070122034107
2019/11/10,12:20:36,CVNAVR103FB03005305005305037444371140280506+037018018578+00070122035107
2019/11/10,12:20:37,CVNAVR103FB03005310005310037444354140280506+037018018578+00070122036107
2019/11/10,12:20:38,CVNAVR103FB03005315005315037444337140280503+037018118578+00070122037107
2019/11/10,12:20:39,CVNAVR103FB03005320005320037444320140280500+036018218578+00070122038107
2019/11/10,12:20:40,CVNAVR103FB03005325005325037444303140280500+036018018578+00070122039107
2019/11/10,12:20:42,CVNAVR103FB03005330005330037444292140280496+036018018578+00070122040107
2019/11/10,12:20:42,CVNAVR103FB03005334005334037444276140280493+036017218578+00070122041107
2019/11/10,12:20:43,CVNAVR103FB03005339005339037444259140280493+036016918578+00070122042107
2019/11/10,12:20:45,CVNAVR103FB03005344005344037444248140280490+036016918578+00070122043107
2019/11/10,12:20:46,CVNAVR103FB03005349005349037444231140280487+036017218578+00070122044107
2019/11/10,12:20:46,CVNAVR103FB03005355005355037444214140280487+036018018578+00070122045107
2019/11/10,12:20:47,CVNAVR103FB03005359005359037444200140280484+036017718578+00070122046107
2019/11/10,12:20:48,CVNAVR103FB03005364005364037444185140280484+036017018578+00070122047107
2019/11/10,12:20:49,CVNAVR103FB03005369005369037444168140280481+036016918578+00070122048107
2019/11/10,12:20:50,CVNAVR103FB03005374005374037444151140280478+036017318578+00070122049107
2019/11/10,12:20:51,CVNAVR103FB03005379005379037444140140280478+036017218578+00070122050107
2019/11/10,12:20:52,CVNAVR103FB03005379005379037444123140280475+036016918578+00070122051107
2019/11/10,12:20:53,CVNAVR103FB03005384005384037444106140280475+037016718524+00070122052107
2019/11/10,12:20:54,CVNAVR103FB03005389005389037444092140280471+037017318524+00070122053107
2019/11/10,12:20:55,CVNAVR103FB03005395005395037444078140280468+037018218524+00070122054107
2019/11/10,12:20:56,CVNAVR103FB03005400005400037444060140280468+037018318708+00070122055107
2019/11/10,12:20:58,CVNAVR103FB03005404005404037444043140280465+037017618708+00070122056107
2019/11/10,12:20:58,CVNAVR103FB03005409005409037444028140280462+037017318708+00070122057107
2019/11/10,12:20:59,CVNAVR103FB03005414005414037444012140280459+037017218708+00070122058107
2019/11/10,12:21:00,CVNAVR103FB03005419005419037444000140280456+037016818708+00070122059107
2019/11/10,12:21:01,CVNAVR103FB03005424005424037443982140280456+037016518708+00070122100107
2019/11/10,12:21:02,CVNAVR103FB03005429005429037443965140280453+037017218708+00070122101107
2019/11/10,12:21:03,CVNAVR103FB03005434005434037443954140280450+037017018708+00070122102107
2019/11/10,12:21:04,CVNAVR103FB03005439005439037443937140280446+037017018708+00070122103107
2019/11/10,12:21:05,CVNAVR103FB03005443005443037443925140280446+037016018708+00070122104107
2019/11/10,12:21:06,CVNAVR103FB03005448005448037443909140280443+037015718708+00070122105107
2019/11/10,12:21:07,CVNAVR103FB03005448005448037443893140280440+037016118708+00070122106107
2019/11/10,12:21:08,CVNAVR103FB03005454005454037443881140280440+037016718708+00070122107107
2019/11/10,12:21:10,CVNAVR103FB03005460005460037443862140280437+037018018708+00070122108107
2019/11/10,12:21:10,CVNAVR103FB03005465005465037443845140280434+037018718708+00070122109107
2019/11/10,12:21:11,CVNAVR103FB03005470005470037443828140280431+037018518708+00070122110107
2019/11/10,12:21:13,CVNAVR103FB03005474005474037443812140280428+036017818708+00070122111107
2019/11/10,12:21:13,CVNAVR103FB03005479005479037443800140280425+036016518708+00070122112107
2019/11/10,12:21:14,CVNAVR103FB03005483005483037443785140280425+036015918708+00070122113107
2019/11/10,12:21:17,CVNAVR103FB03005489005489037443768140280418+036016419505+00070122114107
2019/11/10,12:21:18,CVNAVR103FB03005494005494037443759140280415+036017019505+00070122115106
2019/11/10,12:21:18,CVNAVR103FB03005499005499037443742140280412+036017019505+00070122116107
2019/11/10,12:21:18,CVNAVR103FB03005504005504037443723140280406+036017319505+00070122117107
2019/11/10,12:21:21,CVNAVR103FB03005515005515037443690140280390+035018220165+00070122119107
2019/11/10,12:21:21,CVNAVR103FB03005510005510037443707140280396+036018020165+00070122118107
2019/11/10,12:21:21,CVNAVR103FB03005520005520037443681140280384+035018220165+00070122120107
2019/11/10,12:21:23,CVNAVR103FB03005524005524037443665140280375+035017520165+00070122121107
2019/11/10,12:21:23,CVNAVR103FB03005529005529037443651140280365+035017221301+00070122122107
2019/11/10,12:21:24,CVNAVR103FB03005534005534037443637140280353+035017021301+00070122123107
2019/11/10,12:21:26,CVNAVR103FB03005544005544037443628140280346+035017021301+00070122124107
2019/11/10,12:21:26,CVNAVR103FB03005544005544037443612140280334+035017321301+00070122125107
2019/11/10,12:21:27,CVNAVR103FB03005550005550037443600140280321+034016821301+00070122126107
2019/11/10,12:21:28,CVNAVR103FB03005550005550037443590140280315+034015721301+00070122127107
2019/11/10,12:21:30,CVNAVR103FB03005553005553037443579140280306+034014821301+00070122128107
2019/11/10,12:21:31,CVNAVR103FB03005558005558037443567140280296+033015221301+00070122129107
2019/11/10,12:21:31,CVNAVR103FB03005563005563037443551140280287+033016120422+00070122130107
2019/11/10,12:21:34,CVNAVR103FB03005570005570037443537140280278+033018220422+00070122131107
2019/11/10,12:21:34,CVNAVR103FB03005575005575037443521140280268+033018820422+00070122132107
2019/11/10,12:21:34,CVNAVR103FB03005580005580037443507140280262+032018020422+00070122133107
2019/11/10,12:21:35,CVNAVR103FB03005580005580037443493140280253+032016520422+00070122134107
2019/11/10,12:21:36,CVNAVR103FB03005584005584037443478140280243+032017320422+00070122135107
2019/11/10,12:21:37,CVNAVR103FB03005595005595037443460140280234+032018720422+00070122136107
2019/11/10,12:21:39,CVNAVR103FB03005600005600037443445140280225+032018920422+00070122137107
2019/11/10,12:21:39,CVNAVR103FB03005600005600037443434140280221+031017720422+00070122138107
2019/11/10,12:21:42,CVNAVR103FB03005604005604037443420140280212+031016720422+00070122139107
2019/11/10,12:21:42,CVNAVR103FB03005609005609037443404140280203+031017320422+00070122140107
2019/11/10,12:21:42,CVNAVR103FB03005614005614037443392140280196+031017219918+00070122141107
2019/11/10,12:21:43,CVNAVR103FB03005618005618037443379140280190+031016119918+00070122142107
2019/11/10,12:21:44,CVNAVR103FB03005624005624037443362140280184+030016319918+00070122143107
2019/11/10,12:21:45,CVNAVR103FB03005629005629037443351140280181+031016319918+00070122144107
2019/11/10,12:21:46,CVNAVR103FB03005634005634037443335140280171+030016819918+00070122145107
2019/11/10,12:21:48,CVNAVR103FB03005639005639037443318140280165+031017519918+00070122146107
2019/11/10,12:21:48,CVNAVR103FB03005644005644037443309140280159+031016519918+00070122147107
2019/11/10,12:21:49,CVNAVR103FB03005648005648037443293140280153+031015919918+00070122148107
2019/11/10,12:21:50,CVNAVR103FB03005654005654037443279140280146+032016519918+00070122149107
2019/11/10,12:21:51,CVNAVR103FB03005658005658037443265140280143+032015919918+00070122150107
2019/11/10,12:21:52,CVNAVR103FB03005663005663037443253140280137+032015519918+00070122151107
2019/11/10,12:21:53,CVNAVR103FB03005663005663037443240140280131+032015519918+00070122152107
2019/11/10,12:21:54,CVNAVR103FB03005668005668037443237140280128+033015919918+00070122153107
2019/11/10,12:21:55,CVNAVR103FB03005673005673037443237140280128+033015919918+00070122154107
2019/11/10,12:21:56,CVNAVR103FB03005673005673037443210140280121+033015919278+00070122155107
2019/11/10,12:21:59,CVNAVR103FB03005679005679037443193140280118+034016319201+00070122156107
2019/11/10,12:21:59,CVNAVR103FB03005684005684037443175140280112+034017219201+00070122157107
2019/11/10,12:21:59,CVNAVR103FB03005688005688037443160140280109+034016119201+00070122158107
2019/11/10,12:22:01,CVNAVR103FB03005688005688037443157140280106+034009019201+00070122159107
2019/11/10,12:22:02,CVNAVR103FB03005688005688037443153140280106+034006319201+00070122200107
2019/11/10,12:22:02,CVNAVR103FB03005699005699037443137140280103+034016519201+00070122201107
2019/11/10,12:22:07,CVNAVR103FB03005703005703037443117140280096+034016019201+00070122202107
2019/11/10,12:22:07,CVNAVR103FB03005708005708037443106140280093+034015519201+00070122203107
2019/11/10,12:22:07,CVNAVR103FB03005713005713037443085140280087+033015019201+00070122205107
2019/11/10,12:22:07,CVNAVR103FB03005718005718037443071140280084+034014619201+00070122206107
2019/11/10,12:22:07,CVNAVR103FB03005718005718037443096140280090+034010619201+00070122204107
2019/11/10,12:22:08,CVNAVR103FB03005723005723037443059140280081+034015019201+00070122207107
2019/11/10,12:22:10,CVNAVR103FB03005723005723037443057140280081+034003119201+00070122208107
2019/11/10,12:22:10,CVNAVR103FB03005728005728037443040140280075+033015519201+00070122209107
2019/11/10,12:22:11,CVNAVR103FB03005733005733037443028140280071+033016019201+00070122210107
2019/11/10,12:22:13,CVNAVR103FB03005739005739037443010140280068+033016619201+00070122211107
2019/11/10,12:22:14,CVNAVR103FB03005739005739037443003140280065+033009419201+00070122212107
2019/11/10,12:22:14,CVNAVR103FB03005740005740037442993140280062+033009119201+00070122213107
2019/11/10,12:22:15,CVNAVR103FB03005751005751037442976140280059+033021019201+00070122214107
2019/11/10,12:22:16,CVNAVR103FB03005752005752037442964140280056+033013219201+00070122215107
2019/11/10,12:22:18,CVNAVR103FB03005761005761037442946140280050+033021519201+00070122216107
2019/11/10,12:22:18,CVNAVR103FB03005761005761037442934140280046+032012119201+00070122217107
2019/11/10,12:22:19,CVNAVR103FB03005763005763037442920140280043+032015519201+00070122218107
2019/11/10,12:22:20,CVNAVR103FB03005768005768037442906140280040+032015219201+00070122219107
2019/11/10,12:22:21,CVNAVR103FB03005770005770037442896140280037+032009419201+00070122220107
2019/11/10,12:22:23,CVNAVR103FB03005775005775037442890140280034+032009419201+00070122221107
2019/11/10,12:22:23,CVNAVR103FB03005775005775037442881140280034+033009419201+00070122222107
2019/11/10,12:22:24,CVNAVR103FB03005779005779037442875140280031+032009419201+00070122223107
2019/11/10,12:22:25,CVNAVR103FB03005779005779037442868140280031+033009119201+00070122224107
2019/11/10,12:22:26,CVNAVR103FB03005779005779037442860140280028+032007519201+00070122225108
2019/11/10,12:22:28,CVNAVR103FB03005790005790037442840140280021+032018019201+00070122226108
2019/11/10,12:22:28,CVNAVR103FB03005794005794037442821140280015+032017819201+00070122227108
2019/11/10,12:22:29,CVNAVR103FB03005800005800037442806140280012+032018019201+00070122228108
2019/11/10,12:22:31,CVNAVR103FB03005805005805037442793140280009+032018019201+00070122229108
2019/11/10,12:22:31,CVNAVR103FB03005806005806037442782140280006+032012419201+00070122230108
2019/11/10,12:22:32,CVNAVR103FB03005815005815037442770140280003+031019819201+00070122231108
2019/11/10,12:22:33,CVNAVR103FB03005817005817037442756140280000+031014119201+00070122232108
2019/11/10,12:22:34,CVNAVR103FB03005817005817037442746140275996+031009419201+00070122233108
2019/11/10,12:22:35,CVNAVR103FB03005822005822037442734140275993+031013619201+00070122234108
2019/11/10,12:22:36,CVNAVR103FB03005823005823037442726140275990+030009419201+00070122235108
2019/11/10,12:22:38,CVNAVR103FB03005823005823037442721140275990+031006319201+00070122236108
2019/11/10,12:22:39,CVNAVR103FB03005830005830037442714140275987+030009119201+00070122237108
2019/11/10,12:22:39,CVNAVR103FB03005830005830037442714140275987+030000019201+00070122238108
2019/11/10,12:22:40,CVNAVR103FB03005835005835037442700140275984+030018519201+00070122239108
2019/11/10,12:22:41,CVNAVR103FB03005839005839037442684140275981+030017619201+00070122240108
2019/11/10,12:22:42,CVNAVR103FB03005844005844037442667140275975+030017519201+00070122241108
2019/11/10,12:22:43,CVNAVR103FB03005849005849037442648140275971+030017819201+00070122242108
2019/11/10,12:22:44,CVNAVR103FB03005855005855037442631140275965+030019119201+00070122243108
2019/11/10,12:22:45,CVNAVR103FB03005860005860037442614140275962+030019119201+00070122244108
2019/11/10,12:22:46,CVNAVR103FB03005865005865037442598140275956+030018319201+00070122245108
2019/11/10,12:22:47,CVNAVR103FB03005870005870037442581140275953+030018919201+00070122246108
2019/11/10,12:22:48,CVNAVR103FB03005880005880037442564140275946+030019319201+00070122247108
2019/11/10,12:22:49,CVNAVR103FB03005885005885037442546140275943+029019319278+00070122248108
2019/11/10,12:22:50,CVNAVR103FB03005890005890037442531140275937+029019519278+00070122249108
2019/11/10,12:22:52,CVNAVR103FB03005895005895037442514140275934+029019119278+00070122250108
2019/11/10,12:22:52,CVNAVR103FB03005900005900037442496140275928+029018919278+00070122251108
2019/11/10,12:22:53,CVNAVR103FB03005905005905037442481140275925+029018519071+00070122252108
2019/11/10,12:22:54,CVNAVR103FB03005910005910037442465140275921+029018019071+00070122253108
2019/11/10,12:22:55,CVNAVR103FB03005915005915037442446140275915+028018719071+00070122254108
2019/11/10,12:22:56,CVNAVR103FB03005920005920037442429140275912+028019519071+00070122255108
2019/11/10,12:22:57,CVNAVR103FB03005925005925037442412140275909+028019319071+00070122256108
2019/11/10,12:22:58,CVNAVR103FB03005930005930037442393140275903+028018319071+00070122257108
2019/11/10,12:22:59,CVNAVR103FB03005935005935037442378140275900+028018119071+00070122258108
2019/11/10,12:23:00,CVNAVR103FB03005940005940037442360140275896+028018019244+00070122259108
2019/11/10,12:23:02,CVNAVR103FB03005944005944037442348140275893+028016719244+00070122300108
2019/11/10,12:23:02,CVNAVR103FB03005948005948037442334140275887+028016119244+00070122301108
2019/11/10,12:23:04,CVNAVR103FB03005954005954037442323140275884+028016319244+00070122302108
2019/11/10,12:23:04,CVNAVR103FB03005959005959037442303140275881+028017319244+00070122303108
2019/11/10,12:23:05,CVNAVR103FB03005965005965037442289140275875+028017519244+00070122304108
2019/11/10,12:23:15,CVNAVR103FB03005979005979037442248140275865+028016419244+00070122307108
2019/11/10,12:23:15,CVNAVR103FB03006007006007037442156140275837+029022319305+00070122311108
2019/11/10,12:23:15,CVNAVR103FB03005965005965037442273140275871+028016319244+00070122305108
2019/11/10,12:23:15,CVNAVR103FB03005979005979037442225140275859+029016719244+00070122308108
2019/11/10,12:23:15,CVNAVR103FB03006007006007037442203140275853+029019719305+00070122309108
2019/11/10,12:23:15,CVNAVR103FB03006007006007037442259140275868+029016619244+00070122306008
2019/11/10,12:23:15,CVNAVR103FB03006007006007037442182140275846+029021319305+00070122310108
2019/11/10,12:23:15,CVNAVR103FB03006021006021037442120140275828+029020519305+00070122313108
2019/11/10,12:23:15,CVNAVR103FB03006022006022037442137140275831+029022119305+00070122312108
2019/11/10,12:23:15,CVNAVR103FB03006021006021037442101140275821+028020319305+00070122314108
2019/11/10,12:23:16,CVNAVR103FB03006026006026037442082140275815+028020019305+00070122315108
2019/11/10,12:23:17,CVNAVR103FB03006030006030037442064140275812+028019319305+00070122316108
2019/11/10,12:23:19,CVNAVR103FB03006040006040037442040140275803+028019719305+00070122317108
2019/11/10,12:23:19,CVNAVR103FB03006046006046037442018140275796+028020519305+00070122318108
2019/11/10,12:23:22,CVNAVR103FB03006051006051037442000140275793+028020319276+00070122319108
2019/11/10,12:23:23,CVNAVR103FB03006061006061037441979140275787+028020519276+00070122320108
2019/11/10,12:23:23,CVNAVR103FB03006066006066037441954140275778+028020619276+00070122321108
2019/11/10,12:23:25,CVNAVR103FB03006076006076037441934140275775+028020519276+00070122322108
2019/11/10,12:23:25,CVNAVR103FB03006081006081037441915140275768+028020719276+00070122323108
2019/11/10,12:23:25,CVNAVR103FB03006086006086037441896140275762+028020119276+00070122324108
2019/11/10,12:23:26,CVNAVR103FB03006090006090037441879140275756+028019119276+00070122325108
2019/11/10,12:23:31,CVNAVR103FB03006110006110037441856140275750+028019719276+00070122326108
2019/11/10,12:23:31,CVNAVR103FB03006110006110037441832140275743+028020519276+00070122327108
2019/11/10,12:23:31,CVNAVR103FB03006110006110037441815140275740+028019519276+00070122328108
2019/11/10,12:23:31,CVNAVR103FB03006115006115037441795140275734+028019719276+00070122329108
2019/11/10,12:23:31,CVNAVR103FB03006126006126037441775140275728+029021019276+00070122330108
2019/11/10,12:23:32,CVNAVR103FB03006131006131037441750140275721+029020819276+00070122331108
2019/11/10,12:23:33,CVNAVR103FB03006136006136037441731140275715+029020119276+00070122332108
2019/11/10,12:23:34,CVNAVR103FB03006146006146037441712140275709+029019919276+00070122333108
2019/11/10,12:23:36,CVNAVR103FB03006150006150037441693140275706+030019719276+00070122334108
2019/11/10,12:23:36,CVNAVR103FB03006155006155037441675140275700+030018319482+00070122335108
2019/11/10,12:23:39,CVNAVR103FB03006160006160037441656140275693+030018319319+00070122336108
2019/11/10,12:23:39,CVNAVR103FB03006165006165037441637140275687+030019419319+00070122337108
2019/11/10,12:23:39,CVNAVR103FB03006171006171037441617140275681+030020319319+00070122338108
2019/11/10,12:23:42,CVNAVR103FB03006181006181037441598140275675+030019919319+00070122339108
2019/11/10,12:23:42,CVNAVR103FB03006185006185037441579140275671+031018519319+00070122340108
2019/11/10,12:23:42,CVNAVR103FB03006189006189037441562140275665+031017319319+00070122341108
2019/11/10,12:23:43,CVNAVR103FB03006195006195037441542140275659+031018019319+00070122342108
2019/11/10,12:23:44,CVNAVR103FB03006200006200037441521140275653+031018919319+00070122343108
2019/11/10,12:23:45,CVNAVR103FB03006210006210037441503140275646+032019519319+00070122344108
2019/11/10,12:23:46,CVNAVR103FB03006215006215037441484140275643+032019519319+00070122345108
2019/11/10,12:23:47,CVNAVR103FB03006220006220037441471140275637+032018519319+00070122346108
2019/11/10,12:23:48,CVNAVR103FB03006220006220037441460140275637+032011619319+00070122347108
2019/11/10,12:23:49,CVNAVR103FB03006221006221037441450140275631+033011419319+00070122348108
2019/11/10,12:23:50,CVNAVR103FB03006232006232037441426140275625+033021719436+00070122349108
2019/11/10,12:23:51,CVNAVR103FB03006239006239037441404140275618+033016919436+00070122350108
2019/11/10,12:23:53,CVNAVR103FB03006246006246037441381140275612+033019919436+00070122351108
2019/11/10,12:23:53,CVNAVR103FB03006250006250037441364140275606+033018719436+00070122352108
2019/11/10,12:23:54,CVNAVR103FB03006254006254037441351140275600+033017019436+00070122353108
2019/11/10,12:23:55,CVNAVR103FB03006259006259037441332140275593+032017519436+00070122354108
2019/11/10,12:23:56,CVNAVR103FB03006270006270037441312140275587+032018719436+00070122355108
2019/11/10,12:23:58,CVNAVR103FB03006276006276037441289140275581+032020119436+00070122356108
2019/11/10,12:23:59,CVNAVR103FB03006286006286037441259140275571+032021219247+00070122357108
2019/11/10,12:23:59,CVNAVR103FB03006286006286037441250140275568+032019119247+00070122358108
2019/11/10,12:24:01,CVNAVR103FB03006289006289037441234140275565+032017219247+00070122359108
2019/11/10,12:24:01,CVNAVR103FB03006293006293037441220140275559+032015519247+00070122400108
2019/11/10,12:24:02,CVNAVR103FB03006297006297037441209140275556+032013719247+00070122401108
2019/11/10,12:24:03,CVNAVR103FB03006302006302037441196140275553+032013219247+00070122402108
2019/11/10,12:24:05,CVNAVR103FB03006309006309037441175140275546+032016719247+00070122403108
2019/11/10,12:24:05,CVNAVR103FB03006315006315037441154140275543+032018319247+00070122404108
2019/11/10,12:24:06,CVNAVR103FB03006325006325037441131140275537+032018719247+00070122405108
2019/11/10,12:24:07,CVNAVR103FB03006328006328037441131140275537+032018119247+00070122406108
