,,ナビデータ中身
2019/11/10,12:41:09,CVGPSR002FC02011269011249037440142140243656+116016524777-02070124108115
2019/11/10,12:41:10,CVGPSR002FC02011274011254037440137140243637+116016524777-02070124109115
2019/11/10,12:41:11,CVGPSR002FC02011279011259037440132140243618+116016324773-02070124110115
2019/11/10,12:41:12,CVGPSR002FC02011284011264037440128140243603+116016324774-02070124111115
2019/11/10,12:41:13,CVGPSR002FC02011284011264037440123140243584+115016324766-02070124112115
2019/11/10,12:41:14,CVGPSR002FC02011289011269037440120140243565+115016824773-02070124113115
2019/11/10,12:41:15,CVGPSR002FC02011294011274037440114140243546+115017124762-02070124114115
2019/11/10,12:41:16,CVGPSR002FC02011299011279037440109140243528+115016924748-02070124115115
2019/11/10,12:41:17,CVGPSR002FC02011304011284037440104140243512+115016924755-02070124116115
2019/11/10,12:41:18,CVGPSR002FC02011309011289037440100140243493+115016824771-02070124117115
2019/11/10,12:41:19,CVGPSR002FC02011314011294037440095140243475+115016724779-02070124118115
2019/11/10,12:41:20,CVGPSR002FC02011319011299037440090140243456+115016624786-02070124119115
2019/11/10,12:41:21,CVGPSR002FC02011324011304037440085140243437+115016524778-02070124120115
2019/11/10,12:41:22,CVGPSR002FC02011329011309037440081140243418+115016624765-02070124121115
2019/11/10,12:41:23,CVGPSR002FC02011334011314037440075140243403+115016524764-02070124122115
2019/11/10,12:41:24,CVGPSR002FC02011339011319037440070140243384+115016724751-02070124123115
2019/11/10,12:41:25,CVGPSR002FC02011339011319037440065140243365+115017024743-02070124124115
2019/11/10,12:41:26,CVGPSR002FC02011344011324037440060140243346+115016924734-02070124125115
2019/11/10,12:41:27,CVGPSR002FC02011349011329037440056140243328+115016824728-02070124126115
2019/11/10,12:41:28,CVGPSR002FC02011354011334037440051140243312+115016624739-02070124127115
2019/11/10,12:41:29,CVGPSR002FC02011359011339037440045140243293+116016624767-02070124128115
2019/11/10,12:41:30,CVGPSR002FC02011364011344037440040140243275+116017024789-02070124129115
2019/11/10,12:41:31,CVGPSR002FC02011369011349037440035140243256+116017424794-02070124130115
2019/11/10,12:41:32,CVGPSR002FC02011374011354037440031140243237+116017424788-02070124131115
2019/11/10,12:41:33,CVGPSR002FC02011379011359037440025140243218+116017424776-02070124132115
2019/11/10,12:41:34,CVGPSR002FC02011384011364037440020140243200+116017424777-02070124133115
2019/11/10,12:41:35,CVGPSR002FC02011389011369037440014140243181+116017324776-02070124134115
2019/11/10,12:41:36,CVGPSR002FC02011394011374037440009140243162+116017424778-02070124135115
2019/11/10,12:41:37,CVGPSR002FC02011399011379037440004140243143+116017424769-02070124136115
2019/11/10,12:41:38,CVGPSR002FC02011404011384037440000140243125+116017324758-02070124137115
2019/11/10,12:41:39,CVGPSR002FC02011409011389037435995140243106+116017424737-02070124138115
2019/11/10,12:41:40,CVGPSR002FC02011414011394037435990140243087+116017324736-02070124139115
2019/11/10,12:41:41,CVGPSR002FC02011419011399037435984140243068+116017324737-02070124140115
2019/11/10,12:41:42,CVGPSR002FC02011424011404037435979140243053+116017324738-02070124141115
2019/11/10,12:41:43,CVGPSR002FC02011429011409037435973140243034+116017424759-02070124142115
2019/11/10,12:41:44,CVGPSR002FC02011429011409037435968140243015+116017424748-02070124143115
2019/11/10,12:41:45,CVGPSR002FC02011434011414037435964140242996+116017424749-02070124144115
2019/11/10,12:41:46,CVGPSR002FC02011439011419037435959140242978+117017424745-02070124145115
2019/11/10,12:41:47,CVGPSR002FC02011444011424037435953140242959+117017324756-02070124146115
2019/11/10,12:41:48,CVGPSR002FC02011449011429037435948140242940+117017224741-02070124147115
2019/11/10,12:41:49,CVGPSR002FC02011454011434037435942140242921+117017424709-02070124148115
2019/11/10,12:41:50,CVGPSR002FC02011459011439037435937140242903+117017524700-02070124149115
2019/11/10,12:41:51,CVGPSR002FC02011464011444037435931140242884+117017624723-02070124150115
2019/11/10,12:41:52,CVGPSR002FC02011469011449037435926140242865+117017624753-02070124151115
2019/11/10,12:41:53,CVGPSR002FC02011474011454037435920140242846+117017524765-02070124152115
2019/11/10,12:41:54,CVGPSR002FC02011479011459037435915140242828+117017124765-02070124153115
2019/11/10,12:41:55,CVGPSR002FC02011484011464037435910140242809+117016724805-02070124154115
2019/11/10,12:41:56,CVGPSR002FC02011489011469037435906140242790+117016824811-02070124155115
2019/11/10,12:41:57,CVGPSR002FC02011494011474037435901140242775+118016624806-02070124156115
2019/11/10,12:41:58,CVGPSR002FC02011494011474037435895140242756+118016524834-02070124157115
2019/11/10,12:41:59,CVGPSR002FC02011509011489037435890140242740+118016524831-02070124158115
2019/11/10,12:42:00,CVGPSR002FC02011514011494037435885140242721+118016724836-02070124159115
2019/11/10,12:42:01,CVGPSR002FC02011519011499037435881140242703+118017124823-02070124200115
2019/11/10,12:42:02,CVGPSR002FC02011524011504037435875140242684+118017324782-02070124201115
2019/11/10,12:42:03,CVGPSR002FC02011529011509037435870140242665+118017524759-02070124202115
2019/11/10,12:42:04,CVGPSR002FC02011534011514037435864140242646+118017624750-02070124203115
2019/11/10,12:42:05,CVGPSR002FC02011539011519037435859140242628+118017724754-02070124204115
2019/11/10,12:42:06,CVGPSR002FC02011544011524037435853140242609+119017824730-02070124205115
2019/11/10,12:42:07,CVGPSR002FC02011549011529037435848140242590+119017724746-02070124206115
2019/11/10,12:42:08,CVGPSR002FC02011554011534037435842140242571+119017824746-02070124207115
2019/11/10,12:42:09,CVGPSR002FC02011559011539037435835140242553+119017724738-02070124208115
2019/11/10,12:42:10,CVGPSR002FC02011564011544037435831140242534+119017524758-02070124209115
2019/11/10,12:42:11,CVGPSR002FC02011569011549037435826140242515+119017424776-02070124210115
2019/11/10,12:42:12,CVGPSR002FC02011574011554037435820140242496+119017524768-02070124211115
2019/11/10,12:42:13,CVGPSR002FC02011579011559037435814140242478+119017424771-02070124212115
2019/11/10,12:42:14,CVGPSR002FC02011584011564037435809140242459+119017424768-02070124213115
2019/11/10,12:42:15,CVGPSR002FC02011589011569037435804140242440+119017424765-02070124214115
2019/11/10,12:42:16,CVGPSR002FC02011594011574037435798140242421+120017324764-02070124215115
2019/11/10,12:42:17,CVGPSR002FC02011599011579037435793140242406+120017224759-02070124216115
2019/11/10,12:42:18,CVGPSR002FC02011604011584037435789140242387+120017224735-02070124217115
2019/11/10,12:42:19,CVGPSR002FC02011609011589037435782140242368+120017224738-02070124218115
2019/11/10,12:42:20,CVGPSR002FC02011614011594037435776140242350+120017024744-02070124219115
2019/11/10,12:42:21,CVGPSR002FC02011619011599037435771140242331+120017124743-02070124220115
2019/11/10,12:42:22,CVGPSR002FC02011624011604037435765140242312+121017124760-02070124221115
2019/11/10,12:42:23,CVGPSR002FC02011629011609037435760140242296+121017024738-02070124222115
2019/11/10,12:42:24,CVGPSR002FC02011634011614037435754140242278+121017124718-02070124223115
2019/11/10,12:42:25,CVGPSR002FC02011639011619037435750140242259+121017124707-02070124224115
2019/11/10,12:42:26,CVGPSR002FC02011644011624037435743140242240+121017124681-02070124225115
2019/11/10,12:42:27,CVGPSR002FC02011649011629037435739140242221+121017424654-02070124226115
2019/11/10,12:42:28,CVGPSR002FC02011654011634037435732140242203+121017724609-02070124227115
2019/11/10,12:42:29,CVGPSR002FC02011659011639037435726140242184+121017824575-02070124228115
2019/11/10,12:42:30,CVGPSR002FC02011664011644037435721140242165+121017924506-02070124229115
2019/11/10,12:42:31,CVGPSR002FC02011670011650037435715140242146+121018024383-02070124230115
2019/11/10,12:42:32,CVGPSR002FC02011674011654037435709140242128+121017924304-02070124231115
2019/11/10,12:42:33,CVGPSR002FC02011679011659037435701140242109+121017824226-02070124232115
2019/11/10,12:42:34,CVGPSR002FC02011684011664037435695140242090+122017824213-02070124233115
2019/11/10,12:42:35,CVGPSR002FC02011689011669037435687140242075+122017824236-02070124234115
2019/11/10,12:42:36,CVGPSR002FC02011694011674037435681140242056+121017724206-02070124235115
2019/11/10,12:42:37,CVGPSR002FC02011704011684037435673140242037+122017524206-02070124236115
2019/11/10,12:42:38,CVGPSR002FC02011709011689037435667140242021+122017424256-02070124237115
2019/11/10,12:42:39,CVGPSR002FC02011709011689037435660140242003+122017424301-02070124238115
2019/11/10,12:42:40,CVGPSR002FC02011714011694037435653140241987+123017324321-02070124239115
2019/11/10,12:42:41,CVGPSR002FC02011719011699037435646140241971+124017324336-02070124240115
2019/11/10,12:42:42,CVGPSR002FC02011724011704037435640140241953+124017324315-02070124241115
2019/11/10,12:42:43,CVGPSR002FC02011729011709037435632140241937+124017424325-02070124242115
2019/11/10,12:42:44,CVGPSR002FC02011734011714037435626140241918+124017424363-02070124243115
2019/11/10,12:42:45,CVGPSR002FC02011739011719037435618140241900+124017424376-02070124244115
2019/11/10,12:42:46,CVGPSR002FC02011744011724037435610140241884+124017324376-02070124245115
2019/11/10,12:42:47,CVGPSR002FC02011749011729037435606140241865+124016724382-02070124246115
2019/11/10,12:42:48,CVGPSR002FC02011754011734037435598140241850+124016224385-02070124247115
2019/11/10,12:42:49,CVGPSR002FC02011759011739037435592140241834+124015824393-02070124248115
2019/11/10,12:42:50,CVGPSR002FC02011764011744037435585140241818+125015524390-02070124249115
2019/11/10,12:42:51,CVGPSR002FC02011769011749037435579140241803+125015224388-02070124250115
2019/11/10,12:42:52,CVGPSR002FC02011774011754037435575140241787+125015124395-02070124251115
2019/11/10,12:42:53,CVGPSR002FC02011779011759037435570140241768+124015424398-02070124252115
2019/11/10,12:42:54,CVGPSR002FC02011784011764037435564140241753+124015624408-02070124253115
2019/11/10,12:42:55,CVGPSR002FC02011789011769037435557140241737+124015824418-02070124254115
2019/11/10,12:42:56,CVGPSR002FC02011794011774037435551140241721+124015724417-02070124255115
2019/11/10,12:42:57,CVGPSR002FC02011794011774037435546140241706+124015724423-02070124256115
2019/11/10,12:42:58,CVGPSR002FC02011799011779037435540140241690+124015524424-02070124257115
2019/11/10,12:42:59,CVGPSR002FC02011804011784037435534140241675+124015424422-02070124258115
2019/11/10,12:43:00,CVGPSR002FC02011809011789037435529140241656+124015424415-02070124259115
2019/11/10,12:43:01,CVGPSR002FC02011814011794037435523140241640+124015424465-02070124300115
2019/11/10,12:43:02,CVGPSR002FC02011819011799037435518140241625+124015324567-02070124301115
2019/11/10,12:43:03,CVGPSR002FC02011824011804037435512140241609+125015224676-02070124302115
2019/11/10,12:43:04,CVGPSR002FC02011829011809037435507140241593+126015124797-02070124303115
2019/11/10,12:43:05,CVGPSR002FC02011834011814037435503140241575+126015324801-02070124304115
2019/11/10,12:43:06,CVGPSR002FC02011839011819037435500140241559+126015424771-02070124305115
2019/11/10,12:43:07,CVGPSR002FC02011839011819037435495140241543+126015524750-02070124306115
2019/11/10,12:43:08,CVGPSR002FC02011844011824037435490140241525+127015624638-02070124307115
2019/11/10,12:43:09,CVGPSR002FC02011849011829037435485140241509+127015624519-02070124308115
2019/11/10,12:43:10,CVGPSR002FC02011854011834037435479140241493+126015824453-02070124309115
2019/11/10,12:43:11,CVGPSR002FC02011859011839037435475140241475+127015824440-02070124310115
2019/11/10,12:43:12,CVGPSR002FC02011864011844037435468140241459+126015924408-02070124311115
2019/11/10,12:43:13,CVGPSR002FC02011869011849037435462140241440+126016024359-02070124312115
2019/11/10,12:43:14,CVGPSR002FC02011874011854037435457140241425+127016124295-02070124313115
2019/11/10,12:43:15,CVGPSR002FC02011879011859037435451140241409+127016124251-02070124314115
2019/11/10,12:43:16,CVGPSR002FC02011884011864037435445140241393+127016124204-02070124315115
2019/11/10,12:43:17,CVGPSR002FC02011889011869037435439140241375+127016124208-02070124316115
2019/11/10,12:43:18,CVGPSR002FC02011894011874037435432140241359+127016224261-02070124317115
2019/11/10,12:43:19,CVGPSR002FC02011899011879037435426140241343+126016124280-02070124318115
2019/11/10,12:43:20,CVGPSR002FC02011899011879037435418140241325+126016224269-02070124319115
2019/11/10,12:43:21,CVGPSR002FC02011904011884037435412140241309+127016124308-02070124320115
2019/11/10,12:43:22,CVGPSR002FC02011909011889037435406140241293+127016124284-02070124321115
2019/11/10,12:43:23,CVGPSR002FC02011914011894037435400140241278+127016124292-02070124322115
2019/11/10,12:43:24,CVGPSR002FC02011919011899037435393140241259+127016324303-02070124323115
2019/11/10,12:43:25,CVGPSR002FC02011924011904037435387140241243+127016424314-02070124324115
2019/11/10,12:43:26,CVGPSR002FC02011929011909037435381140241225+127017024330-02070124325115
2019/11/10,12:43:27,CVGPSR002FC02011934011914037435375140241209+127017224348-02070124326115
2019/11/10,12:43:29,CVGPSR002FC02011939011919037435370140241190+127017324365-02070124327115
2019/11/10,12:43:29,CVGPSR002FC02011944011924037435364140241171+127017424378-02070124328115
2019/11/10,12:43:30,CVGPSR002FC02011949011929037435357140241153+126017524358-02070124329115
2019/11/10,12:43:31,CVGPSR002FC02011954011934037435351140241134+127017424355-02070124330115
2019/11/10,12:43:32,CVGPSR002FC02011959011939037435343140241118+126017524325-02070124331115
2019/11/10,12:43:33,CVGPSR002FC02011964011944037435337140241100+127017524310-02070124332115
2019/11/10,12:43:34,CVGPSR002FC02011969011949037435331140241081+127017524296-02070124333115
2019/11/10,12:43:35,CVGPSR002FC02011974011954037435325140241062+127017424287-02070124334115
2019/11/10,12:43:36,CVGPSR002FC02011979011959037435318140241046+127017524282-02070124335115
2019/11/10,12:43:37,CVGPSR002FC02011984011964037435310140241028+127017524275-02070124336115
2019/11/10,12:43:38,CVGPSR002FC02011989011969037435304140241009+128017524287-02070124337116
2019/11/10,12:43:39,CVGPSR002FC02011994011974037435296140240990+128017524289-02070124338116
2019/11/10,12:43:40,CVGPSR002FC02011999011979037435290140240971+128017624309-02070124339115
2019/11/10,12:43:41,CVGPSR002FC02012009011989037435284140240956+128017424313-02070124340115
2019/11/10,12:43:42,CVGPSR002FC02012014011994037435278140240937+128017224324-02070124341115
2019/11/10,12:43:43,CVGPSR002FC02012019011999037435271140240918+128017124307-02070124342115
2019/11/10,12:43:44,CVGPSR002FC02012024012004037435265140240903+128016924306-02070124343115
2019/11/10,12:43:45,CVGPSR002FC02012029012009037435259140240884+129016924279-02070124344115
2019/11/10,12:43:47,CVGPSR002FC02012034012014037435253140240865+128017124296-02070124345115
2019/11/10,12:43:47,CVGPSR002FC02012039012019037435246140240850+128017224297-02070124346115
2019/11/10,12:43:48,CVGPSR002FC02012044012024037435240140240831+129017324303-02070124347116
2019/11/10,12:43:49,CVGPSR002FC02012049012029037435232140240812+129017424303-02070124348116
2019/11/10,12:43:50,CVGPSR002FC02012054012034037435226140240796+129017224305-02070124349116
2019/11/10,12:43:51,CVGPSR002FC02012059012039037435220140240778+129017124303-02070124350115
2019/11/10,12:43:53,CVGPSR002FC02012064012044037435214140240762+129017124302-02070124351115
2019/11/10,12:43:53,CVGPSR002FC02012069012049037435209140240743+128017324301-02070124352115
2019/11/10,12:43:54,CVGPSR002FC02012073012053037435203140240728+128017324296-02070124353115
2019/11/10,12:43:55,CVGPSR002FC02012074012054037435196140240709+129017424293-02070124354115
2019/11/10,12:43:56,CVGPSR002FC02012079012059037435190140240690+129017324286-02070124355115
2019/11/10,12:43:57,CVGPSR002FC02012084012064037435184140240675+129017324285-02070124356115
2019/11/10,12:43:58,CVGPSR002FC02012089012069037435178140240656+129017424292-02070124357115
2019/11/10,12:43:59,CVGPSR002FC02012094012074037435171140240637+129017324340-02070124358115
2019/11/10,12:44:00,CVGPSR002FC02012099012079037435165140240618+129017024317-02070124359115
2019/11/10,12:44:01,CVGPSR002FC02012104012084037435159140240603+129017024286-02070124400115
2019/11/10,12:44:02,CVGPSR002FC02012109012089037435151140240584+130016824278-02070124401115
2019/11/10,12:44:03,CVGPSR002FC02012114012094037435146140240568+130016724269-02070124402115
2019/11/10,12:44:04,CVGPSR002FC02012119012099037435140140240553+130016824276-02070124403115
2019/11/10,12:44:05,CVGPSR002FC02012124012104037435134140240534+130016624261-02070124404115
2019/11/10,12:44:06,CVGPSR002FC02012129012109037435126140240518+131016624258-02070124405115
2019/11/10,12:44:07,CVGPSR002FC02012134012114037435120140240500+132016624267-02070124406115
2019/11/10,12:44:08,CVGPSR002FC02012139012119037435114140240484+132016524261-02070124407115
2019/11/10,12:44:09,CVGPSR002FC02012139012119037435107140240465+132016524278-02070124408115
2019/11/10,12:44:10,CVGPSR002FC02012144012124037435101140240450+133016424283-02070124409115
2019/11/10,12:44:11,CVGPSR002FC02012149012129037435096140240431+133016524305-02070124410115
2019/11/10,12:44:12,CVGPSR002FC02012154012134037435090140240415+133016524305-02070124411115
2019/11/10,12:44:13,CVGPSR002FC02012159012139037435084140240396+133016624323-02070124412115
2019/11/10,12:44:14,CVGPSR002FC02012164012144037435078140240378+133016624317-02070124413115
2019/11/10,12:44:15,CVGPSR002FC02012169012149037435071140240362+134016624323-02070124414115
2019/11/10,12:44:16,CVGPSR002FC02012174012154037435067140240346+134016824345-02070124415115
2019/11/10,12:44:18,CVGPSR002FC02012179012159037435059140240328+134016824346-02070124416115
2019/11/10,12:44:18,CVGPSR002FC02012184012164037435054140240309+134016924346-02070124417115
2019/11/10,12:44:19,CVGPSR002FC02012189012169037435048140240290+134016924288-02070124418115
2019/11/10,12:44:20,CVGPSR002FC02012194012174037435042140240275+134016824274-02070124419115
2019/11/10,12:44:21,CVGPSR002FC02012194012174037435035140240256+134016924265-02070124420115
2019/11/10,12:44:22,CVGPSR002FC02012199012179037435029140240240+134016824278-02070124421115
2019/11/10,12:44:23,CVGPSR002FC02012204012184037435023140240221+134016824301-02070124422115
2019/11/10,12:44:24,CVGPSR002FC02012209012189037435017140240206+134016824306-02070124423115
2019/11/10,12:44:25,CVGPSR002FC02012214012194037435010140240187+134016824329-02070124424115
2019/11/10,12:44:26,CVGPSR002FC02012219012199037435004140240171+134016924351-02070124425115
2019/11/10,12:44:27,CVGPSR002FC02012224012204037434998140240153+134016924354-02070124426115
2019/11/10,12:44:28,CVGPSR002FC02012229012209037434993140240134+134016924347-02070124427115
2019/11/10,12:44:29,CVGPSR002FC02012234012214037434987140240118+134016924341-02070124428115
2019/11/10,12:44:30,CVGPSR002FC02012239012219037434981140240100+134016824322-02070124429115
2019/11/10,12:44:31,CVGPSR002FC02012244012224037434975140240081+134016924311-02070124430115
2019/11/10,12:44:32,CVGPSR002FC02012249012229037434968140240065+134016924287-02070124431115
2019/11/10,12:44:33,CVGPSR002FC02012254012234037434962140240046+134016824288-02070124432115
2019/11/10,12:44:34,CVGPSR002FC02012259012239037434956140240031+134017024275-02070124433115
2019/11/10,12:44:35,CVGPSR002FC02012259012239037434948140240012+135017024268-02070124434115
2019/11/10,12:44:36,CVGPSR002FC02012264012244037434942140235993+135017024255-02070124435115
2019/11/10,12:44:37,CVGPSR002FC02012269012249037434935140235978+135017224259-02070124436115
2019/11/10,12:44:38,CVGPSR002FC02012274012254037434929140235959+135017224274-02070124437115
2019/11/10,12:44:39,CVGPSR002FC02012279012259037434923140235940+135017224297-02070124438115
2019/11/10,12:44:40,CVGPSR002FC02012284012264037434917140235925+135017124303-02070124439115
2019/11/10,12:44:41,CVGPSR002FC02012289012269037434910140235906+135016924312-02070124440116
2019/11/10,12:44:42,CVGPSR002FC02012294012274037434904140235890+135017024323-02070124441115
2019/11/10,12:44:44,CVGPSR002FC02012299012279037434898140235871+135017024332-02070124442115
2019/11/10,12:44:44,CVGPSR002FC02012304012284037434892140235856+135016524330-02070124443115
2019/11/10,12:44:45,CVGPSR002FC02012309012289037434887140235840+135016224319-02070124444115
2019/11/10,12:44:46,CVGPSR002FC02012314012294037434881140235821+135015824295-02070124445115
2019/11/10,12:44:47,CVGPSR002FC02012319012299037434875140235806+135015724289-02070124446115
2019/11/10,12:44:48,CVGPSR002FC02012319012299037434870140235790+135015424273-02070124447115
2019/11/10,12:44:50,CVGPSR002FC02012324012304037434864140235775+135015224278-02070124448115
2019/11/10,12:44:50,CVGPSR002FC02012329012309037434859140235759+135015124282-02070124449115
2019/11/10,12:44:51,CVGPSR002FC02012334012314037434853140235743+135015224279-02070124450115
2019/11/10,12:44:52,CVGPSR002FC02012339012319037434846140235728+135015524286-02070124451115
2019/11/10,12:44:53,CVGPSR002FC02012344012324037434842140235712+135015724286-02070124452115
2019/11/10,12:44:54,CVGPSR002FC02012344012324037434835140235696+135015824292-02070124453115
2019/11/10,12:44:56,CVGPSR002FC02012349012329037434831140235681+134015724296-02070124454115
2019/11/10,12:44:56,CVGPSR002FC02012354012334037434825140235665+135015424294-02070124455115
2019/11/10,12:44:57,CVGPSR002FC02012359012339037434818140235650+135015424294-02070124456115
2019/11/10,12:44:58,CVGPSR002FC02012364012344037434814140235634+135015224297-02070124457115
2019/11/10,12:44:59,CVGPSR002FC02012369012349037434807140235618+135015324305-02070124458115
2019/11/10,12:45:00,CVGPSR002FC02012369012349037434801140235600+135015524324-02070124459115
2019/11/10,12:45:02,CVGPSR002FC02012374012354037434796140235584+135015524325-02070124500115
2019/11/10,12:45:02,CVGPSR002FC02012379012359037434790140235568+135015824308-02070124501115
2019/11/10,12:45:03,CVGPSR002FC02012384012364037434784140235553+135015824313-02070124502115
2019/11/10,12:45:04,CVGPSR002FC02012389012369037434778140235534+135016124329-02070124503115
2019/11/10,12:45:05,CVGPSR002FC02012394012374037434771140235518+135016224326-02070124504115
2019/11/10,12:45:06,CVGPSR002FC02012399012379037434767140235500+135016424352-02070124505115
2019/11/10,12:45:08,CVGPSR002FC02012407012387037434760140235484+135016524317-02070124506115
2019/11/10,12:45:08,CVGPSR002FC02012407012387037434754140235465+135016724289-02070124507115
2019/11/10,12:45:09,CVGPSR002FC02012409012389037434748140235450+135016624284-02070124508115
2019/11/10,12:45:10,CVGPSR002FC02012414012394037434742140235431+135016824273-02070124509115
2019/11/10,12:45:11,CVGPSR002FC02012419012399037434735140235412+136016924284-02070124510115
2019/11/10,12:45:12,CVGPSR002FC02012424012404037434729140235396+136016924286-02070124511115
2019/11/10,12:45:14,CVGPSR002FC02012429012409037434723140235378+136017024298-02070124512115
2019/11/10,12:45:14,CVGPSR002FC02012434012414037434717140235362+137017224298-02070124513115
2019/11/10,12:45:15,CVGPSR002FC02012439012419037434710140235343+137017224310-02070124514115
2019/11/10,12:45:16,CVGPSR002FC02012444012424037434703140235325+137017424312-02070124515115
2019/11/10,12:45:17,CVGPSR002FC02012449012429037434696140235309+137017524301-02070124516115
2019/11/10,12:45:18,CVGPSR002FC02012454012434037434690140235290+136017424272-02070124517115
2019/11/10,12:45:20,CVGPSR002FC02012459012439037434684140235271+136017424267-02070124518115
2019/11/10,12:45:20,CVGPSR002FC02012464012444037434678140235253+136017424242-02070124519115
2019/11/10,12:45:21,CVGPSR002FC02012467012447037434671140235237+136017424258-02070124520115
2019/11/10,12:45:22,CVGPSR002FC02012469012449037434664140235218+137017524273-02070124521115
2019/11/10,12:45:23,CVGPSR002FC02012474012454037434657140235200+137017624282-02070124522115
2019/11/10,12:45:24,CVGPSR002FC02012479012459037434651140235181+137017524292-02070124523115
2019/11/10,12:45:26,CVGPSR002FC02012484012464037434645140235165+137017124298-02070124524115
2019/11/10,12:45:26,CVGPSR002FC02012489012469037434639140235146+137016824288-02070124525115
2019/11/10,12:45:27,CVGPSR002FC02012494012474037434632140235131+137016724273-02070124526115
2019/11/10,12:45:28,CVGPSR002FC02012499012479037434628140235112+137016624272-02070124527115
2019/11/10,12:45:29,CVGPSR002FC02012504012484037434621140235096+137016924264-02070124528115
2019/11/10,12:45:30,CVGPSR002FC02012509012489037434615140235078+137016724256-02070124529115
2019/11/10,12:45:32,CVGPSR002FC02012514012494037434609140235062+137016624257-02070124530115
2019/11/10,12:45:32,CVGPSR002FC02012516012496037434603140235046+137016624262-02070124531115
2019/11/10,12:45:33,CVGPSR002FC02012519012499037434598140235031+137016524264-02070124532115
2019/11/10,12:45:34,CVGPSR002FC02012524012504037434590140235012+138016624253-02070124533115
2019/11/10,12:45:35,CVGPSR002FC02012529012509037434584140234996+138016624258-02070124534115
2019/11/10,12:45:36,CVGPSR002FC02012534012514037434578140234978+138016624253-02070124535115
2019/11/10,12:45:38,CVGPSR002FC02012539012519037434571140234962+138016324252-02070124536115
2019/11/10,12:45:38,CVGPSR002FC02012544012524037434565140234943+138016124251-02070124537115
2019/11/10,12:45:39,CVGPSR002FC02012549012529037434560140234928+138016024242-02070124538115
2019/11/10,12:45:40,CVGPSR002FC02012554012534037434554140234912+138016324245-02070124539115
2019/11/10,12:45:41,CVGPSR002FC02012560012540037434546140234890+138018224267-02070124540115
2019/11/10,12:45:42,CVGPSR002FC02012565012545037434539140234871+138020424291-02070124541115
2019/11/10,12:45:43,CVGPSR002FC02012571012551037434531140234846+138021824288-02070124542115
2019/11/10,12:45:44,CVGPSR002FC02012576012556037434523140234825+138022024280-02070124543115
2019/11/10,12:45:45,CVGPSR002FC02012581012561037434515140234803+139021924270-02070124544115
2019/11/10,12:45:46,CVGPSR002FC02012586012566037434507140234781+139021824261-02070124545115
2019/11/10,12:45:47,CVGPSR002FC02012596012576037434500140234759+139021724269-02070124546115
2019/11/10,12:45:48,CVGPSR002FC02012601012581037434490140234734+139021724284-02070124547115
2019/11/10,12:45:49,CVGPSR002FC02012605012585037434484140234712+139021324286-02070124548115
2019/11/10,12:45:50,CVGPSR002FC02012610012590037434476140234693+139020924284-02070124549115
2019/11/10,12:45:51,CVGPSR002FC02012615012595037434468140234671+139020624284-02070124550115
2019/11/10,12:45:52,CVGPSR002FC02012625012605037434460140234650+139020424270-02070124551115
2019/11/10,12:45:53,CVGPSR002FC02012630012610037434453140234631+139020224259-02070124552115
2019/11/10,12:45:54,CVGPSR002FC02012635012615037434445140234609+139020124248-02070124553115
2019/11/10,12:45:55,CVGPSR002FC02012640012620037434437140234587+139020024268-02070124554115
2019/11/10,12:45:56,CVGPSR002FC02012645012625037434431140234568+139019624256-02070124555115
2019/11/10,12:45:57,CVGPSR002FC02012650012630037434425140234546+139019624258-02070124556115
2019/11/10,12:45:58,CVGPSR002FC02012655012635037434417140234528+139019424263-02070124557115
2019/11/10,12:45:59,CVGPSR002FC02012660012640037434410140234509+139018824272-02070124558115
2019/11/10,12:46:00,CVGPSR002FC02012665012645037434403140234487+139018324272-02070124559115
2019/11/10,12:46:01,CVGPSR002FC02012670012650037434396140234468+139018024290-02070124600115
2019/11/10,12:46:02,CVGPSR002FC02012675012655037434390140234450+139018224287-02070124601115
2019/11/10,12:46:03,CVGPSR002FC02012680012660037434382140234431+139018324295-02070124602115
2019/11/10,12:46:04,CVGPSR002FC02012685012665037434376140234412+139018124294-02070124603115
2019/11/10,12:46:05,CVGPSR002FC02012689012669037434370140234393+139017924295-02070124604115
2019/11/10,12:46:06,CVGPSR002FC02012695012675037434364140234375+139018024272-02070124605115
2019/11/10,12:46:07,CVGPSR002FC02012699012679037434357140234356+139017924318-02070124606115
2019/11/10,12:46:08,CVGPSR002FC02012704012684037434351140234337+139017824308-02070124607115
2019/11/10,12:46:09,CVGPSR002FC02012709012689037434345140234318+139017524356-02070124608115
2019/11/10,12:46:10,CVGPSR002FC02012714012694037434339140234300+139017624309-02070124609115
2019/11/10,12:46:11,CVGPSR002FC02012719012699037434332140234281+139017624250-02070124610115
2019/11/10,12:46:12,CVGPSR002FC02012724012704037434326140234262+139017524229-02070124611115
2019/11/10,12:46:13,CVGPSR002FC02012729012709037434320140234246+140017324220-02070124612115
2019/11/10,12:46:14,CVGPSR002FC02012734012714037434314140234228+140017224226-02070124613115
2019/11/10,12:46:15,CVGPSR002FC02012739012719037434307140234209+140017224244-02070124614115
2019/11/10,12:46:16,CVGPSR002FC02012744012724037434301140234193+140017224255-02070124615115
2019/11/10,12:46:17,CVGPSR002FC02012749012729037434295140234175+139017424275-02070124616115
2019/11/10,12:46:18,CVGPSR002FC02012754012734037434289140234156+139017524272-02070124617115
