,,ナビデータ中身
2019/11/10,12:26:14,CVNAVR102FC02006879006864037441128140273396+079017527520-01570122612106
2019/11/10,12:26:15,CVNAVR102FC02006884006869037441129140273375+079017927520-01570122613106
2019/11/10,12:26:16,CVNAVR102FC02006890006875037441131140273356+079018127520-01570122614106
2019/11/10,12:26:17,CVNAVR102FC02006894006879037441132140273334+079017927520-01570122615106
2019/11/10,12:26:18,CVNAVR102FC02006899006884037441134140273315+079017927520-01570122616106
2019/11/10,12:26:19,CVNAVR102FC02006905006890037441135140273293+078018327520-01570122617106
2019/11/10,12:26:20,CVNAVR102FC02006915006900037441137140273271+078018627520-01570122618107
2019/11/10,12:26:21,CVNAVR102FC02006920006905037441139140273250+078018827520-01570122619107
2019/11/10,12:26:22,CVNAVR102FC02006925006910037441140140273231+078018527520-01570122620107
2019/11/10,12:26:23,CVNAVR102FC02006929006914037441140140273209+078017927520-01570122621107
2019/11/10,12:26:24,CVNAVR102FC02006934006919037441143140273190+078017527520-01570122622107
2019/11/10,12:26:25,CVNAVR102FC02006939006924037441143140273171+078017327520-01570122623107
2019/11/10,12:26:26,CVNAVR102FC02006939006924037441145140273153+078017027520-01570122624107
2019/11/10,12:26:27,CVNAVR102FC02006944006929037441146140273131+078017727520-01570122625107
2019/11/10,12:26:28,CVNAVR102FC02006955006940037441150140273106+078020527520-01570122626106
2019/11/10,12:26:29,CVNAVR102FC02006961006946037441151140273075+078024327520-01570122627106
2019/11/10,12:26:30,CVNAVR102FC02006972006957037441153140273037+078028127446-01570122628106
2019/11/10,12:26:31,CVNAVR102FC02006983006968037441156140273003+078029327446-01570122629107
2019/11/10,12:26:32,CVNAVR102FC02006988006973037441157140272968+077029827446-01570122630107
2019/11/10,12:26:33,CVNAVR102FC02006998006983037441160140272931+078031827446-01570122631107
2019/11/10,12:26:34,CVNAVR102FC02007009006994037441162140272893+077032427446-01570122632106
2019/11/10,12:26:35,CVNAVR102FC02007018007003037441165140272856+077032227446-01570122634106
2019/11/10,12:26:36,CVNAVR102FC02007028007013037441167140272818+077031927446-01570122634106
2019/11/10,12:26:37,CVNAVR102FC02007038007023037441168140272784+077031727446-01570122635106
2019/11/10,12:26:38,CVNAVR102FC02007043007028037441171140272750+077031227446-01570122636106
2019/11/10,12:26:39,CVNAVR102FC02007053007038037441173140272715+077030527446-01570122637106
2019/11/10,12:26:40,CVNAVR102FC02007063007048037441175140272681+077030327446-01570122638107
2019/11/10,12:26:41,CVNAVR102FC02007068007053037441178140272646+077030327446-01570122639106
2019/11/10,12:26:42,CVNAVR102FC02007078007063037441179140272612+077030327446-01570122640106
2019/11/10,12:26:43,CVNAVR102FC02007088007073037441181140272581+077030027446-01570122641106
2019/11/10,12:26:44,CVNAVR102FC02007093007078037441184140272546+077029827497-01570122642105
2019/11/10,12:26:45,CVNAVR102FC02007103007088037441187140272512+077029927497-01570122643105
2019/11/10,12:26:46,CVNAVR102FC02007113007098037441189140272478+077030327497-01570122644106
2019/11/10,12:26:47,CVNAVR102FC02007118007103037441190140272440+077031227497-01570122645106
2019/11/10,12:26:48,CVNAVR102FC02007128007113037441193140272403+077032327497-01570122646107
2019/11/10,12:26:49,CVNAVR102FC02007139007124037441196140272365+077033327497-01570122647106
2019/11/10,12:26:50,CVNAVR102FC02007149007134037441200140272328+077033027497-01570122648106
2019/11/10,12:26:51,CVNAVR102FC02007158007143037441201140272287+077032227497-01570122649106
2019/11/10,12:26:52,CVNAVR102FC02007168007153037441204140272253+077031427497-01570122650106
2019/11/10,12:26:53,CVNAVR102FC02007173007158037441206140272218+077030727497-01570122651106
2019/11/10,12:26:54,CVNAVR102FC02007183007168037441209140272187+077030027497-01570122652106
2019/11/10,12:26:55,CVNAVR102FC02007193007178037441210140272153+076029327497-01570122653106
2019/11/10,12:26:56,CVNAVR102FC02007197007182037441212140272121+076028527497-01570122654106
2019/11/10,12:26:57,CVNAVR102FC02007207007192037441215140272093+076026827497-01570122655106
2019/11/10,12:26:58,CVNAVR102FC02007212007197037441217140272065+076025527505-01570122656106
2019/11/10,12:26:59,CVNAVR102FC02007216007201037441218140272040+076024527505-01570122657106
2019/11/10,12:27:00,CVNAVR102FC02007221007206037441220140272015+076022627505-01570122658106
2019/11/10,12:27:01,CVNAVR102FC02007225007210037441221140271993+076021027505-01570122659106
2019/11/10,12:27:02,CVNAVR102FC02007235007220037441223140271971+076020427505-01570122700107
2019/11/10,12:27:03,CVNAVR102FC02007240007225037441225140271946+076021127505-01570122701105
2019/11/10,12:27:04,CVNAVR102FC02007245007230037441228140271925+076021327505-01570122702106
2019/11/10,12:27:05,CVNAVR102FC02007250007235037441228140271900+076021127465-01570122703107
2019/11/10,12:27:06,CVNAVR102FC02007255007240037441231140271875+076020827465-01570122704107
2019/11/10,12:27:07,CVNAVR102FC02007260007245037441231140271853+076020227465-01570122705106
2019/11/10,12:27:08,CVNAVR102FC02007265007250037441234140271831+077019627465-01570122706106
2019/11/10,12:27:09,CVNAVR102FC02007275007260037441234140271809+077018527465-01570122707106
2019/11/10,12:27:10,CVNAVR102FC02007279007264037441235140271790+077017927465-01570122708106
2019/11/10,12:27:11,CVNAVR102FC02007279007264037441237140271771+077017727465-01570122709106
2019/11/10,12:27:12,CVNAVR102FC02007284007269037441239140271750+077017827465-01570122710106
2019/11/10,12:27:13,CVNAVR102FC02007289007274037441240140271731+077017827465-01570122711106
2019/11/10,12:27:14,CVNAVR102FC02007294007279037441240140271712+077017727465-01570122712106
2019/11/10,12:27:15,CVNAVR102FC02007299007284037441242140271690+077017727465-01570122713106
2019/11/10,12:27:16,CVNAVR102FC02007305007290037441243140271668+077018727465-01570122714106
2019/11/10,12:27:17,CVNAVR102FC02007315007300037441245140271643+077019527465-01570122715106
2019/11/10,12:27:18,CVNAVR102FC02007320007305037441246140271621+077019927465-01570122716106
2019/11/10,12:27:19,CVNAVR102FC02007325007310037441248140271600+077019927465-01570122717106
2019/11/10,12:27:20,CVNAVR102FC02007330007315037441250140271578+077019927465-01570122718106
2019/11/10,12:27:21,CVNAVR102FC02007335007320037441251140271556+077019627465-01570122719106
2019/11/10,12:27:22,CVNAVR102FC02007340007325037441253140271534+077019427465-01570122720106
2019/11/10,12:27:23,CVNAVR102FC02007345007330037441253140271512+078019427465-01570122722106
2019/11/10,12:27:24,CVNAVR102FC02007350007335037441256140271490+078019327465-01570122722106
2019/11/10,12:27:25,CVNAVR102FC02007355007340037441256140271468+078018927465-01570122723106
2019/11/10,12:27:26,CVNAVR102FC02007360007345037441257140271450+078018427465-01570122724106
2019/11/10,12:27:27,CVNAVR102FC02007364007349037441259140271428+078017927465-01570122725106
2019/11/10,12:27:28,CVNAVR102FC02007369007354037441260140271409+078017827465-01570122726106
2019/11/10,12:27:29,CVNAVR102FC02007375007360037441262140271387+078018027465-01570122727106
2019/11/10,12:27:30,CVNAVR102FC02007380007365037441262140271368+078018027460-01570122728106
2019/11/10,12:27:31,CVNAVR102FC02007384007369037441264140271346+077017927460-01570122729106
2019/11/10,12:27:32,CVNAVR102FC02007389007374037441265140271328+077017627460-01570122730106
2019/11/10,12:27:33,CVNAVR102FC02007394007379037441267140271309+077017527460-01570122731106
2019/11/10,12:27:34,CVNAVR102FC02007399007384037441268140271287+077017127460-01570122732106
2019/11/10,12:27:35,CVNAVR102FC02007404007389037441268140271268+077016827460-01570122733105
2019/11/10,12:27:36,CVNAVR102FC02007409007394037441270140271253+078016627460-01570122734106
2019/11/10,12:27:37,CVNAVR102FC02007414007399037441271140271231+077016627460-01570122735106
2019/11/10,12:27:38,CVNAVR102FC02007419007404037441273140271212+077016927460-01570122736106
2019/11/10,12:27:39,CVNAVR102FC02007424007409037441275140271193+077017227460-01570122737106
2019/11/10,12:27:40,CVNAVR102FC02007429007414037441275140271175+077017427460-01570122738106
2019/11/10,12:27:41,CVNAVR102FC02007434007419037441276140271153+077017327460-01570122739106
2019/11/10,12:27:42,CVNAVR102FC02007439007424037441278140271131+077017127460-01570122740107
2019/11/10,12:27:43,CVNAVR102FC02007444007429037441279140271112+077017127460-01570122741107
2019/11/10,12:27:44,CVNAVR102FC02007449007434037441281140271093+078017227460-01570122742107
2019/11/10,12:27:45,CVNAVR102FC02007454007439037441281140271075+077017027460-01570122743107
2019/11/10,12:27:46,CVNAVR102FC02007459007444037441282140271056+077017027460-01570122744107
2019/11/10,12:27:47,CVNAVR102FC02007464007449037441284140271037+078017227460-01570122745107
2019/11/10,12:27:48,CVNAVR102FC02007464007449037441285140271015+078017327460-01570122746107
2019/11/10,12:27:49,CVNAVR102FC02007469007454037441287140270996+078017327460-01570122747107
2019/11/10,12:27:50,CVNAVR102FC02007474007459037441287140270975+079017527460-01570122748107
2019/11/10,12:27:51,CVNAVR102FC02007479007464037441289140270956+080017427460-01570122749107
2019/11/10,12:27:52,CVNAVR102FC02007484007469037441290140270937+080017227460-01570122750107
2019/11/10,12:27:53,CVNAVR102FC02007489007474037441292140270918+080017327460-01570122751107
2019/11/10,12:27:54,CVNAVR102FC02007494007479037441293140270900+080017327460-01570122752107
2019/11/10,12:27:55,CVNAVR102FC02007499007484037441293140270878+080017327460-01570122753107
2019/11/10,12:27:56,CVNAVR102FC02007504007489037441295140270859+081017327460-01570122754107
2019/11/10,12:27:57,CVNAVR102FC02007509007494037441296140270837+081017527460-01570122755106
2019/11/10,12:27:58,CVNAVR102FC02007514007499037441298140270818+081017727460-01570122756106
2019/11/10,12:27:59,CVNAVR102FC02007519007504037441300140270800+081017827461-01570122757107
2019/11/10,12:28:00,CVNAVR102FC02007524007509037441300140270778+081017727461-01570122758107
2019/11/10,12:28:01,CVNAVR102FC02007529007514037441303140270759+081017527461-01570122759107
2019/11/10,12:28:02,CVNAVR102FC02007534007519037441303140270740+081017327461-01570122800107
2019/11/10,12:28:03,CVNAVR102FC02007539007524037441304140270718+081017227461-01570122801107
2019/11/10,12:28:04,CVNAVR102FC02007544007529037441306140270700+082017227461-01570122802107
2019/11/10,12:28:05,CVNAVR102FC02007549007534037441306140270681+082017227461-01570122803107
2019/11/10,12:28:06,CVNAVR102FC02007554007539037441309140270662+082017327461-01570122804107
2019/11/10,12:28:07,CVNAVR102FC02007559007544037441309140270640+082017627461-01570122805107
2019/11/10,12:28:08,CVNAVR102FC02007564007549037441310140270618+082017827461-01570122806107
2019/11/10,12:28:09,CVNAVR102FC02007569007554037441312140270600+082017727461-01570122807107
2019/11/10,12:28:10,CVNAVR102FC02007574007559037441314140270581+082017527461-01570122808107
2019/11/10,12:28:11,CVNAVR102FC02007579007564037441315140270562+082017327461-01570122809107
2019/11/10,12:28:12,CVNAVR102FC02007584007569037441315140270543+082016827461-01570122810107
2019/11/10,12:28:13,CVNAVR102FC02007589007574037441317140270525+082016627461-01570122811107
2019/11/10,12:28:14,CVNAVR102FC02007594007579037441318140270506+082016627461-01570122812107
2019/11/10,12:28:15,CVNAVR102FC02007599007584037441318140270487+082016627461-01570122813107
2019/11/10,12:28:16,CVNAVR102FC02007599007584037441320140270468+081016827461-01570122814107
2019/11/10,12:28:17,CVNAVR102FC02007604007589037441321140270446+081016927461-01570122815107
2019/11/10,12:28:18,CVNAVR102FC02007609007594037441321140270446+081016927461-01570122816106
2019/11/10,12:28:19,CVNAVR102FC02007609007594037441323140270428+081016827461-01570122817106
2019/11/10,12:28:20,CVNAVR102FC02007614007599037441325140270406+081016927461-01570122818107
2019/11/10,12:28:21,CVNAVR102FC02007619007604037441325140270387+081017127461-01570122819107
2019/11/10,12:28:22,CVNAVR102FC02007624007609037441328140270368+081017427461-01570122820107
2019/11/10,12:28:23,CVNAVR102FC02007629007614037441328140270346+081017727461-01570122821107
2019/11/10,12:28:24,CVNAVR102FC02007634007619037441329140270328+080017927461-01570122822107
2019/11/10,12:28:25,CVNAVR102FC02007640007625037441331140270306+080018027461-01570122823106
2019/11/10,12:28:26,CVNAVR102FC02007644007629037441332140270287+080017927461-01570122824106
2019/11/10,12:28:27,CVNAVR102FC02007649007634037441334140270265+080017927461-01570122825106
2019/11/10,12:28:28,CVNAVR102FC02007655007640037441334140270246+080018027461-01570122826107
2019/11/10,12:28:29,CVNAVR102FC02007660007645037441335140270225+080018127461-01570122827107
2019/11/10,12:28:30,CVNAVR102FC02007665007650037441337140270206+080018027461-01570122828107
2019/11/10,12:28:31,CVNAVR102FC02007670007655037441339140270184+080018027461-01570122829107
2019/11/10,12:28:32,CVNAVR102FC02007675007660037441340140270162+080018027461-01570122830107
2019/11/10,12:28:33,CVNAVR102FC02007680007665037441340140270143+080018027461-01570122831107
2019/11/10,12:28:34,CVNAVR102FC02007685007670037441343140270121+080018027461-01570122832107
2019/11/10,12:28:35,CVNAVR102FC02007694007679037441345140270084+080017427494-01570122834107
2019/11/10,12:28:36,CVNAVR102FC02007699007684037441345140270084+080017427494-01570122834107
2019/11/10,12:28:37,CVNAVR102FC02007699007684037441346140270065+080017227494-01570122835107
2019/11/10,12:28:38,CVNAVR102FC02007704007689037441348140270046+080017027494-01570122836107
2019/11/10,12:28:39,CVNAVR102FC02007709007694037441350140270028+080016727494-01570122837107
2019/11/10,12:28:40,CVNAVR102FC02007714007699037441350140270009+079016627494-01570122838107
2019/11/10,12:28:41,CVNAVR102FC02007719007704037441351140265990+079016427494-01570122839107
2019/11/10,12:28:42,CVNAVR102FC02007724007709037441353140265971+080016427494-01570122840107
2019/11/10,12:28:43,CVNAVR102FC02007729007714037441354140265953+080016727494-01570122841107
2019/11/10,12:28:44,CVNAVR102FC02007734007719037441356140265934+080016827494-01570122842106
2019/11/10,12:28:45,CVNAVR102FC02007739007724037441356140265912+080016827494-01570122843106
2019/11/10,12:28:46,CVNAVR102FC02007744007729037441359140265896+080016627494-01570122844106
2019/11/10,12:28:47,CVNAVR102FC02007749007734037441359140265878+080016527494-01570122845107
2019/11/10,12:28:48,CVNAVR102FC02007754007739037441360140265856+080016527494-01570122846107
2019/11/10,12:28:49,CVNAVR102FC02007759007744037441362140265837+080016427494-01570122847108
2019/11/10,12:28:50,CVNAVR102FC02007759007744037441364140265818+079016627494-01570122848108
2019/11/10,12:28:51,CVNAVR102FC02007764007749037441365140265800+079016527494-01570122849108
2019/11/10,12:28:52,CVNAVR102FC02007769007754037441365140265781+080016627494-01570122850108
2019/11/10,12:28:53,CVNAVR102FC02007774007759037441367140265762+079016527494-01570122851108
2019/11/10,12:28:54,CVNAVR102FC02007779007764037441368140265743+079016427494-01570122852108
2019/11/10,12:28:55,CVNAVR102FC02007784007769037441370140265725+079016327453-01570122853107
2019/11/10,12:28:56,CVNAVR102FC02007789007774037441371140265706+079016327453-01570122854107
2019/11/10,12:28:57,CVNAVR102FC02007794007779037441371140265687+079016427453-01570122855108
2019/11/10,12:28:58,CVNAVR102FC02007799007784037441373140265668+079016427453-01570122856108
2019/11/10,12:28:59,CVNAVR102FC02007804007789037441375140265650+078016527453-01570122857108
2019/11/10,12:29:00,CVNAVR102FC02007809007794037441375140265631+079016427453-01570122858108
2019/11/10,12:29:01,CVNAVR102FC02007814007799037441376140265612+079016427453-01570122859108
2019/11/10,12:29:02,CVNAVR102FC02007819007804037441378140265596+079016427453-01570122900108
2019/11/10,12:29:03,CVNAVR102FC02007819007804037441379140265575+079016527437-01570122901108
2019/11/10,12:29:04,CVNAVR102FC02007824007809037441381140265556+079016627437-01570122902108
2019/11/10,12:29:05,CVNAVR102FC02007829007814037441381140265537+079017027437-01570122903108
2019/11/10,12:29:06,CVNAVR102FC02007834007819037441382140265518+079017427437-01570122904108
2019/11/10,12:29:07,CVNAVR102FC02007839007824037441384140265496+079017427437-01570122905108
2019/11/10,12:29:08,CVNAVR102FC02007844007829037441384140265478+079017427437-01570122906108
2019/11/10,12:29:09,CVNAVR102FC02007849007834037441385140265459+079017527437-01570122907108
2019/11/10,12:29:10,CVNAVR102FC02007854007839037441387140265437+079017527437-01570122908108
2019/11/10,12:29:11,CVNAVR102FC02007859007844037441389140265418+079017427437-01570122909108
2019/11/10,12:29:12,CVNAVR102FC02007864007849037441390140265400+080017427437-01570122910108
2019/11/10,12:29:13,CVNAVR102FC02007869007854037441390140265378+080017627437-01570122911108
2019/11/10,12:29:14,CVNAVR102FC02007874007859037441392140265359+080017527437-01570122912108
2019/11/10,12:29:15,CVNAVR102FC02007879007864037441393140265340+080017427437-01570122913107
2019/11/10,12:29:16,CVNAVR102FC02007884007869037441395140265318+080017427437-01570122914107
2019/11/10,12:29:17,CVNAVR102FC02007889007874037441396140265300+080017327437-01570122915107
2019/11/10,12:29:18,CVNAVR102FC02007894007879037441396140265281+080017127437-01570122916107
2019/11/10,12:29:19,CVNAVR102FC02007899007884037441398140265262+080017027437-01570122917107
2019/11/10,12:29:20,CVNAVR102FC02007904007889037441400140265240+080016727437-01570122918107
2019/11/10,12:29:21,CVNAVR102FC02007909007894037441400140265221+080016527437-01570122919107
2019/11/10,12:29:22,CVNAVR102FC02007912007897037441401140265206+080016427437-01570122920107
2019/11/10,12:29:23,CVNAVR102FC02007914007899037441403140265187+080016427437-01570122922108
2019/11/10,12:29:24,CVNAVR102FC02007919007904037441404140265168+080016227456-01570122922108
2019/11/10,12:29:25,CVNAVR102FC02007924007909037441406140265150+080016227456-01570122923108
2019/11/10,12:29:26,CVNAVR102FC02007929007914037441406140265131+080016327456-01570122924108
2019/11/10,12:29:27,CVNAVR102FC02007934007919037441407140265112+080016327456-01570122925108
2019/11/10,12:29:28,CVNAVR102FC02007939007924037441409140265093+080016227456-01570122926108
2019/11/10,12:29:29,CVNAVR102FC02007944007929037441409140265075+080016327456-01570122927108
2019/11/10,12:29:30,CVNAVR102FC02007949007934037441410140265056+080016127456-01570122928108
2019/11/10,12:29:31,CVNAVR102FC02007954007939037441412140265037+081016227456-01570122929108
2019/11/10,12:29:32,CVNAVR102FC02007959007944037441412140265021+080016127456-01570122930108
2019/11/10,12:29:33,CVNAVR102FC02007959007944037441414140265003+081016327456-01570122931108
2019/11/10,12:29:34,CVNAVR102FC02007964007949037441415140264984+080016327456-01570122932108
2019/11/10,12:29:35,CVNAVR102FC02007969007954037441417140264962+080016827456-01570122933108
2019/11/10,12:29:36,CVNAVR102FC02007974007959037441418140264943+080016927456-01570122934108
2019/11/10,12:29:37,CVNAVR102FC02007979007964037441418140264925+080016827456-01570122935108
2019/11/10,12:29:38,CVNAVR102FC02007984007969037441420140264906+080016827456-01570122936108
2019/11/10,12:29:39,CVNAVR102FC02007989007974037441421140264887+080016827456-01570122937108
2019/11/10,12:29:40,CVNAVR102FC02007994007979037441423140264868+080016927456-01570122938108
2019/11/10,12:29:41,CVNAVR102FC02007999007984037441425140264850+080017027456-01570122939108
2019/11/10,12:29:42,CVNAVR102FC02008004007989037441425140264831+081017027456-01570122940108
2019/11/10,12:29:43,CVNAVR102FC02008009007994037441426140264809+081017227456-01570122941108
2019/11/10,12:29:44,CVNAVR102FC02008014007999037441428140264790+081017327456-01570122942108
2019/11/10,12:29:45,CVNAVR102FC02008019008004037441429140264771+081017327456-01570122943108
2019/11/10,12:29:46,CVNAVR102FC02008024008009037441431140264750+081017727456-01570122944108
2019/11/10,12:29:47,CVNAVR102FC02008029008014037441431140264731+081017927456-01570122945108
2019/11/10,12:29:48,CVNAVR102FC02008034008019037441432140264709+081017827456-01570122946108
2019/11/10,12:29:49,CVNAVR102FC02008039008024037441434140264690+081017827456-01570122947108
2019/11/10,12:29:50,CVNAVR102FC02008044008029037441435140264668+081017827456-01570122948108
2019/11/10,12:29:51,CVNAVR102FC02008049008034037441437140264650+081017927456-01570122949108
2019/11/10,12:29:52,CVNAVR102FC02008054008039037441437140264628+081017827456-01570122950108
2019/11/10,12:29:53,CVNAVR102FC02008059008044037441440140264606+081017827456-01570122951108
2019/11/10,12:29:54,CVNAVR102FC02008064008049037441440140264587+081017727456-01570122952108
2019/11/10,12:29:55,CVNAVR102FC02008069008054037441442140264565+081017727456-01570122953108
2019/11/10,12:29:56,CVNAVR102FC02008074008059037441443140264546+080017727456-01570122954108
2019/11/10,12:29:57,CVNAVR102FC02008079008064037441445140264525+080017727456-01570122955108
2019/11/10,12:29:58,CVNAVR102FC02008084008069037441446140264506+081017527456-01570122956108
2019/11/10,12:29:59,CVNAVR102FC02008089008074037441446140264487+081017427456-01570122957108
2019/11/10,12:30:00,CVNAVR102FC02008094008079037441448140264468+081017527456-01570122958108
2019/11/10,12:30:01,CVNAVR102FC02008099008084037441450140264446+081017627456-01570122959108
2019/11/10,12:30:02,CVNAVR102FC02008104008089037441451140264428+081017627456-01570123000108
2019/11/10,12:30:03,CVNAVR102FC02008109008094037441453140264406+081017727456-01570123001108
2019/11/10,12:30:04,CVNAVR102FC02008114008099037441453140264387+081017827533-01570123002108
2019/11/10,12:30:05,CVNAVR102FC02008119008104037441454140264365+081017827533-01570123003108
2019/11/10,12:30:06,CVNAVR102FC02008124008109037441456140264346+081017727533-01570123004108
2019/11/10,12:30:07,CVNAVR102FC02008129008109037441457140264325+081017727533-02070123005108
2019/11/10,12:30:08,CVNAVR102FC02008134008114037441459140264306+080017827533-02070123006108
2019/11/10,12:30:09,CVNAVR102FC02008139008119037441460140264287+081017727533-02070123007108
2019/11/10,12:30:10,CVNAVR102FC02008144008124037441462140264265+081017827533-02070123008108
2019/11/10,12:30:11,CVNAVR102FC02008149008129037441464140264243+081017827533-02070123009108
2019/11/10,12:30:12,CVNAVR102FC02008154008134037441465140264225+080017827533-02070123010108
2019/11/10,12:30:13,CVNAVR102FC02008159008139037441467140264206+079017827533-02070123011108
2019/11/10,12:30:14,CVNAVR102FC02008164008144037441468140264184+079017627533-02070123012108
2019/11/10,12:30:15,CVNAVR102FC02008169008149037441470140264165+080017527533-02070123013108
2019/11/10,12:30:16,CVNAVR102FC02008174008154037441471140264146+080017627533-02070123014108
2019/11/10,12:30:17,CVNAVR102FC02008179008159037441473140264125+080017627533-02070123015108
2019/11/10,12:30:18,CVNAVR102FC02008184008164037441475140264106+081017627415-02070123016108
2019/11/10,12:30:19,CVNAVR102FC02008184008164037441475140264087+081017527415-02070123017108
2019/11/10,12:30:20,CVNAVR102FC02008189008169037441476140264065+081017427415-02070123018108
2019/11/10,12:30:21,CVNAVR102FC02008194008174037441478140264046+081017327415-02070123019108
2019/11/10,12:30:22,CVNAVR102FC02008199008179037441478140264028+081017327415-02070123020108
2019/11/10,12:30:23,CVNAVR102FC02008204008184037441479140264006+082017327415-02070123021108
2019/11/10,12:30:24,CVNAVR102FC02008209008189037441481140263987+082017327415-02070123022108
2019/11/10,12:30:25,CVNAVR102FC02008214008194037441481140263968+082017227415-02070123023108
2019/11/10,12:30:26,CVNAVR102FC02008219008199037441484140263946+082017327415-02070123024108
2019/11/10,12:30:27,CVNAVR102FC02008224008204037441484140263928+082017427415-02070123025108
2019/11/10,12:30:28,CVNAVR102FC02008229008209037441485140263906+082017427415-02070123026108
2019/11/10,12:30:29,CVNAVR102FC02008234008214037441485140263887+082017327035-02070123027108
2019/11/10,12:30:30,CVNAVR102FC02008239008219037441485140263868+082017127035-02070123028108
2019/11/10,12:30:31,CVNAVR102FC02008244008224037441485140263850+082016827035-02070123029108
2019/11/10,12:30:32,CVNAVR102FC02008249008229037441487140263831+082016627035-02070123030108
2019/11/10,12:30:33,CVNAVR102FC02008254008234037441487140263812+082016627035-02070123031108
2019/11/10,12:30:34,CVNAVR102FC02008259008239037441487140263793+082016527035-02070123032108
2019/11/10,12:30:35,CVNAVR102FC02008264008244037441487140263775+082016527035-02070123033108
2019/11/10,12:30:36,CVNAVR102FC02008265008245037441487140263756+082016427035-02070123034108
2019/11/10,12:30:37,CVNAVR102FC02008269008249037441487140263737+082016427035-02070123035108
2019/11/10,12:30:38,CVNAVR102FC02008274008254037441487140263718+082016527035-02070123036108
2019/11/10,12:30:39,CVNAVR102FC02008279008259037441487140263700+081016527035-02070123037108
2019/11/10,12:30:40,CVNAVR102FC02008284008264037441487140263681+081016727035-02070123038108
2019/11/10,12:30:41,CVNAVR102FC02008289008269037441487140263662+081016727035-02070123039108
2019/11/10,12:30:42,CVNAVR102FC02008294008274037441487140263643+081016727035-02070123040108
2019/11/10,12:30:43,CVNAVR102FC02008299008279037441487140263621+081016927035-02070123041108
2019/11/10,12:30:44,CVNAVR102FC02008304008284037441487140263603+081016927035-02070123042108
2019/11/10,12:30:45,CVNAVR102FC02008309008289037441487140263584+081016927035-02070123043108
2019/11/10,12:30:46,CVNAVR102FC02008314008294037441487140263565+081016727035-02070123044108
2019/11/10,12:30:47,CVNAVR102FC02008319008299037441487140263546+081016627035-02070123045108
2019/11/10,12:30:48,CVNAVR102FC02008324008304037441487140263528+081016527035-02070123046105
2019/11/10,12:30:49,CVNAVR102FC02008329008309037441487140263509+081016426893-02070123047106
2019/11/10,12:30:50,CVNAVR102FC02008334008314037441487140263490+081016426893-02070123048106
2019/11/10,12:30:51,CVNAVR102FC02008339008319037441487140263475+080016026893-02070123049107
2019/11/10,12:30:52,CVNAVR102FC02008339008319037441487140263456+080015526893-02070123050108
2019/11/10,12:30:53,CVNAVR102FC02008344008324037441487140263440+081015026893-02070123051108
2019/11/10,12:30:54,CVNAVR102FC02008349008329037441487140263421+080014726893-02070123052109
2019/11/10,12:30:55,CVNAVR102FC02008354008334037441485140263406+079014626893-02070123053109
2019/11/10,12:30:56,CVNAVR102FC02008358008338037441485140263390+078014226893-02070123054109
2019/11/10,12:30:57,CVNAVR102FC02008363008343037441485140263375+080013926940-02070123055108
2019/11/10,12:30:58,CVNAVR102FC02008363008343037441485140263359+081013926940-02070123056108
2019/11/10,12:30:59,CVNAVR102FC02008368008348037441485140263340+081014226940-02070123057108
2019/11/10,12:31:00,CVNAVR102FC02008374008354037441485140263325+082014626940-02070123058108
2019/11/10,12:31:01,CVNAVR102FC02008379008359037441485140263306+082015326940-02070123059107
2019/11/10,12:31:02,CVNAVR102FC02008384008364037441485140263287+082015926940-02070123100108
2019/11/10,12:31:03,CVNAVR102FC02008389008369037441484140263268+082016326940-02070123101108
2019/11/10,12:31:04,CVNAVR102FC02008394008374037441484140263250+082016626940-02070123102107
2019/11/10,12:31:05,CVNAVR102FC02008399008379037441484140263231+083016826940-02070123103108
2019/11/10,12:31:06,CVNAVR102FC02008404008384037441484140263212+083016726940-02070123104108
2019/11/10,12:31:07,CVNAVR102FC02008404008384037441484140263193+083016326940-02070123105108
2019/11/10,12:31:08,CVNAVR102FC02008409008389037441484140263175+083016026940-02070123106108
2019/11/10,12:31:09,CVNAVR102FC02008414008394037441484140263156+083015826615-02070123107108
2019/11/10,12:31:10,CVNAVR102FC02008419008399037441482140263137+083016026615-02070123108108
2019/11/10,12:31:11,CVNAVR102FC02008424008404037441481140263121+083015926615-02070123109108
2019/11/10,12:31:12,CVNAVR102FC02008429008409037441481140263103+083016026615-02070123110108
2019/11/10,12:31:13,CVNAVR102FC02008434008414037441479140263084+083015926615-02070123111108
2019/11/10,12:31:14,CVNAVR102FC02008439008419037441478140263065+083015926615-02070123112108
2019/11/10,12:31:15,CVNAVR102FC02008444008424037441478140263050+084015726615-02070123113108
2019/11/10,12:31:16,CVNAVR102FC02008444008424037441478140263031+084015826615-02070123115108
2019/11/10,12:31:17,CVNAVR102FC02008449008429037441476140263012+084015826615-02070123115108
2019/11/10,12:31:18,CVNAVR102FC02008454008434037441475140262993+084015926615-02070123116108
2019/11/10,12:31:19,CVNAVR102FC02008459008439037441475140262978+084015926615-02070123117108
2019/11/10,12:31:20,CVNAVR102FC02008464008444037441473140262959+084016026615-02070123118108
2019/11/10,12:31:21,CVNAVR102FC02008469008449037441471140262940+084016426615-02070123120108
2019/11/10,12:31:22,CVNAVR102FC02008474008454037441471140262918+084016826615-02070123120108
2019/11/10,12:31:23,CVNAVR102FC02008479008459037441470140262900+084016926615-02070123121108
